_ID,_VALUE,TimeCount:int,#Remark:string,Floor:int,Buff:string,EnemyModelType:string,EnemyModel:id,BossStar:int,MapId:id
TOURNAMEN_ENEMY_1015,1015,19,,25,GuildTower_2,Hero,HERO_LEIB_OLMAI,7,LEVEL_GUILD_TOWER_955
TOURNAMEN_ENEMY_1016,1016,19,,26,GuildTower_13,Hero,HERO_DELETER,7,LEVEL_GUILD_TOWER_956
TOURNAMEN_ENEMY_1017,1017,19,,27,GuildTower_21,Hero,HERO_EDDGA,8,LEVEL_GUILD_TOWER_957
TOURNAMEN_ENEMY_1018,1018,19,,28,GuildTower_4,Hero,HERO_MISTRESS,8,LEVEL_GUILD_TOWER_958
TOURNAMEN_ENEMY_1019,1019,19,,29,GuildTower_12,Hero,HERO_DEVILING,8,LEVEL_GUILD_TOWER_959
TOURNAMEN_ENEMY_1020,1020,19,,30,GuildTower_22,Hero,HERO_SHECI,8,LEVEL_GUILD_TOWER_960
TOURNAMEN_ENEMY_1021,1021,19,,31,GuildTower_11,Hero,HERO_G_RANDGRIS,9,LEVEL_GUILD_TOWER_961
TOURNAMEN_ENEMY_1022,1022,19,,32,GuildTower_23,Hero,HERO_G_KATRINN,9,LEVEL_GUILD_TOWER_962
TOURNAMEN_ENEMY_1023,1023,19,,33,GuildTower_8,Hero,HERO_DARK_SNAKE_LORD,9,LEVEL_GUILD_TOWER_963
TOURNAMEN_ENEMY_1024,1024,19,,34,GuildTower_3,Hero,HERO_SEYREN,9,LEVEL_GUILD_TOWER_964
TOURNAMEN_ENEMY_1025,1025,19,,35,GuildTower_19,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_965
TOURNAMEN_ENEMY_1026,1026,19,,36,GuildTower_1,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_966
TOURNAMEN_ENEMY_1027,1027,19,,37,GuildTower_18,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_967
TOURNAMEN_ENEMY_1028,1028,19,,38,GuildTower_20,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_968
TOURNAMEN_ENEMY_1029,1029,19,,39,GuildTower_1,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_969
TOURNAMEN_ENEMY_1030,1030,19,,40,GuildTower_21,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_970
TOURNAMEN_ENEMY_1031,1031,19,,41,GuildTower_20,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_971
TOURNAMEN_ENEMY_1032,1032,19,,42,GuildTower_15,Hero,HERO_DRAKE,10,LEVEL_GUILD_TOWER_972
TOURNAMEN_ENEMY_1033,1033,19,,43,GuildTower_17,Hero,HERO_TURTLE_GENERAL,10,LEVEL_GUILD_TOWER_973
TOURNAMEN_ENEMY_1034,1034,19,,44,GuildTower_8,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_974
TOURNAMEN_ENEMY_1035,1035,19,,45,GuildTower_21,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_975
TOURNAMEN_ENEMY_1036,1036,19,,46,GuildTower_4,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_976
TOURNAMEN_ENEMY_1037,1037,19,,47,GuildTower_11,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_977
TOURNAMEN_ENEMY_1038,1038,19,,48,GuildTower_24,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_978
TOURNAMEN_ENEMY_1039,1039,19,,49,GuildTower_10,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_979
TOURNAMEN_ENEMY_1040,1040,19,,50,GuildTower_24,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_980
TOURNAMEN_ENEMY_1041,1041,19,,51,GuildTower_50,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_981
TOURNAMEN_ENEMY_1042,1042,19,,52,GuildTower_52,Hero,HERO_ATROCE,10,LEVEL_GUILD_TOWER_982
TOURNAMEN_ENEMY_1043,1043,19,,53,GuildTower_55,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_983
TOURNAMEN_ENEMY_1044,1044,19,,54,GuildTower_59,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_984
TOURNAMEN_ENEMY_1045,1045,19,,55,GuildTower_61,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_985
TOURNAMEN_ENEMY_1046,1046,20,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_BARTLEY,2,LEVEL_GUILD_TOWER_986
TOURNAMEN_ENEMY_1047,1047,20,,2,GuildTower_3,Hero,HERO_KOBOLD_3,2,LEVEL_GUILD_TOWER_987
TOURNAMEN_ENEMY_1048,1048,20,,3,GuildTower_6,Hero,HERO_GOBLIN_2,3,LEVEL_GUILD_TOWER_988
TOURNAMEN_ENEMY_1049,1049,20,,4,GuildTower_12,Hero,HERO_TYRRHENIA,3,LEVEL_GUILD_TOWER_989
TOURNAMEN_ENEMY_1050,1050,20,,5,GuildTower_17,Hero,HERO_HIGH_ORC,3,LEVEL_GUILD_TOWER_990
TOURNAMEN_ENEMY_1051,1051,20,,6,GuildTower_1,Hero,HERO_NIGHTMARE,3,LEVEL_GUILD_TOWER_991
TOURNAMEN_ENEMY_1052,1052,20,,7,GuildTower_14,Hero,HERO_KOBOLD_LEADER,4,LEVEL_GUILD_TOWER_992
TOURNAMEN_ENEMY_1053,1053,20,,8,GuildTower_2,Hero,HERO_MUMMY,4,LEVEL_GUILD_TOWER_993
TOURNAMEN_ENEMY_1054,1054,20,,9,GuildTower_11,Hero,HERO_MINOROUS,4,LEVEL_GUILD_TOWER_994
TOURNAMEN_ENEMY_1055,1055,20,,10,GuildTower_1,Hero,HERO_CAT_O_NINE_TAIL,4,LEVEL_GUILD_TOWER_995
TOURNAMEN_ENEMY_1056,1056,20,,11,GuildTower_6,Hero,HERO_DEVILING,5,LEVEL_GUILD_TOWER_996
TOURNAMEN_ENEMY_1057,1057,20,,12,GuildTower_3,Hero,HERO_GHOSTRING,5,LEVEL_GUILD_TOWER_997
TOURNAMEN_ENEMY_1058,1058,20,,13,GuildTower_13,Hero,HERO_MINI_DEMON,5,LEVEL_GUILD_TOWER_998
TOURNAMEN_ENEMY_1059,1059,20,,14,GuildTower_4,Hero,HERO_DALEME,5,LEVEL_GUILD_TOWER_999
TOURNAMEN_ENEMY_1060,1060,20,,15,GuildTower_1,Hero,HERO_GOBLIN_1,6,LEVEL_GUILD_TOWER_1000
TOURNAMEN_ENEMY_1061,1061,20,,16,GuildTower_18,Hero,HERO_PETIT,6,LEVEL_GUILD_TOWER_1001
TOURNAMEN_ENEMY_1062,1062,20,,17,GuildTower_24,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1002
TOURNAMEN_ENEMY_1063,1063,20,,18,GuildTower_7,Hero,HERO_NIGHTMARE_TERROR,6,LEVEL_GUILD_TOWER_1003
TOURNAMEN_ENEMY_1064,1064,20,,19,GuildTower_14,Hero,HERO_BAPHOMET,6,LEVEL_GUILD_TOWER_1004
TOURNAMEN_ENEMY_1065,1065,20,,20,GuildTower_21,Hero,HERO_DARK_LORD,6,LEVEL_GUILD_TOWER_1005
TOURNAMEN_ENEMY_1066,1066,20,,21,GuildTower_15,Hero,HERO_G_KATRINN,6,LEVEL_GUILD_TOWER_1006
TOURNAMEN_ENEMY_1067,1067,20,,22,GuildTower_4,Hero,HERO_G_EREMES,6,LEVEL_GUILD_TOWER_1007
TOURNAMEN_ENEMY_1068,1068,20,,23,GuildTower_2,Hero,HERO_MAYA,7,LEVEL_GUILD_TOWER_1008
TOURNAMEN_ENEMY_1069,1069,20,,24,GuildTower_18,Hero,HERO_G_KATRINN,7,LEVEL_GUILD_TOWER_1009
TOURNAMEN_ENEMY_1070,1070,20,,25,GuildTower_20,Hero,HERO_CELIA,7,LEVEL_GUILD_TOWER_1010
TOURNAMEN_ENEMY_1071,1071,20,,26,GuildTower_14,Hero,HERO_GRYPHON,7,LEVEL_GUILD_TOWER_1011
TOURNAMEN_ENEMY_1072,1072,20,,27,GuildTower_3,Hero,HERO_SHECI,8,LEVEL_GUILD_TOWER_1012
TOURNAMEN_ENEMY_1073,1073,20,,28,GuildTower_12,Hero,HERO_MISTRESS,8,LEVEL_GUILD_TOWER_1013
TOURNAMEN_ENEMY_1074,1074,20,,29,GuildTower_15,Hero,HERO_SHECI,8,LEVEL_GUILD_TOWER_1014
TOURNAMEN_ENEMY_1075,1075,20,,30,GuildTower_24,Hero,HERO_DARK_LORD,8,LEVEL_GUILD_TOWER_1015
TOURNAMEN_ENEMY_1076,1076,20,,31,GuildTower_5,Hero,HERO_G_KATRINN,9,LEVEL_GUILD_TOWER_1016
TOURNAMEN_ENEMY_1077,1077,20,,32,GuildTower_21,Hero,HERO_CELIA,9,LEVEL_GUILD_TOWER_1017
TOURNAMEN_ENEMY_1078,1078,20,,33,GuildTower_22,Hero,HERO_KNIGHT_OF_WINDSTORM,9,LEVEL_GUILD_TOWER_1018
TOURNAMEN_ENEMY_1079,1079,20,,34,GuildTower_15,Hero,HERO_DARK_SNAKE_LORD,9,LEVEL_GUILD_TOWER_1019
TOURNAMEN_ENEMY_1080,1080,20,,35,GuildTower_19,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1020
TOURNAMEN_ENEMY_1081,1081,20,,36,GuildTower_4,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1021
TOURNAMEN_ENEMY_1082,1082,20,,37,GuildTower_16,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1022
TOURNAMEN_ENEMY_1083,1083,20,,38,GuildTower_2,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1023
TOURNAMEN_ENEMY_1084,1084,20,,39,GuildTower_7,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1024
TOURNAMEN_ENEMY_1085,1085,20,,40,GuildTower_23,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1025
TOURNAMEN_ENEMY_1086,1086,20,,41,GuildTower_15,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1026
TOURNAMEN_ENEMY_1087,1087,20,,42,GuildTower_14,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_1027
TOURNAMEN_ENEMY_1088,1088,20,,43,GuildTower_3,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1028
TOURNAMEN_ENEMY_1089,1089,20,,44,GuildTower_13,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1029
TOURNAMEN_ENEMY_1090,1090,20,,45,GuildTower_17,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_1030
TOURNAMEN_ENEMY_1091,1091,20,,46,GuildTower_7,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_1031
TOURNAMEN_ENEMY_1092,1092,20,,47,GuildTower_18,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_1032
TOURNAMEN_ENEMY_1093,1093,20,,48,GuildTower_12,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_1033
TOURNAMEN_ENEMY_1094,1094,20,,49,GuildTower_19,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1034
TOURNAMEN_ENEMY_1095,1095,20,,50,GuildTower_22,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_1035
TOURNAMEN_ENEMY_1096,1096,20,,51,GuildTower_51,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1036
TOURNAMEN_ENEMY_1097,1097,20,,52,GuildTower_53,Hero,HERO_TURTLE_GENERAL,10,LEVEL_GUILD_TOWER_1037
TOURNAMEN_ENEMY_1098,1098,20,,53,GuildTower_56,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1038
TOURNAMEN_ENEMY_1099,1099,20,,54,GuildTower_60,Hero,HERO_OWL_BARON,10,LEVEL_GUILD_TOWER_1039
TOURNAMEN_ENEMY_1100,1100,20,,55,GuildTower_61,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1040
TOURNAMEN_ENEMY_1101,1101,21,计数填1，表示线上玩家开始的第一轮,1,GuildTower_16,Hero,HERO_KOBOLD_3,2,LEVEL_GUILD_TOWER_1041
TOURNAMEN_ENEMY_1102,1102,21,,2,GuildTower_15,Hero,HERO_MUMMY,2,LEVEL_GUILD_TOWER_1042
TOURNAMEN_ENEMY_1103,1103,21,,3,GuildTower_21,Hero,HERO_OBEAUNE,3,LEVEL_GUILD_TOWER_1043
TOURNAMEN_ENEMY_1104,1104,21,,4,GuildTower_8,Hero,HERO_RAYDRIC,3,LEVEL_GUILD_TOWER_1044
TOURNAMEN_ENEMY_1105,1105,21,,5,GuildTower_17,Hero,HERO_NIGHTMARE,3,LEVEL_GUILD_TOWER_1045
TOURNAMEN_ENEMY_1106,1106,21,,6,GuildTower_5,Hero,HERO_PETIT,3,LEVEL_GUILD_TOWER_1046
TOURNAMEN_ENEMY_1107,1107,21,,7,GuildTower_18,Hero,HERO_BARTLEY,4,LEVEL_GUILD_TOWER_1047
TOURNAMEN_ENEMY_1108,1108,21,,8,GuildTower_11,Hero,HERO_HAROLD,4,LEVEL_GUILD_TOWER_1048
TOURNAMEN_ENEMY_1109,1109,21,,9,GuildTower_2,Hero,HERO_KOBOLD_3,4,LEVEL_GUILD_TOWER_1049
TOURNAMEN_ENEMY_1110,1110,21,,10,GuildTower_22,Hero,HERO_OBEAUNE,4,LEVEL_GUILD_TOWER_1050
TOURNAMEN_ENEMY_1111,1111,21,,11,GuildTower_7,Hero,HERO_ANTONIO,5,LEVEL_GUILD_TOWER_1051
TOURNAMEN_ENEMY_1112,1112,21,,12,GuildTower_21,Hero,HERO_HAROLD,5,LEVEL_GUILD_TOWER_1052
TOURNAMEN_ENEMY_1113,1113,21,,13,GuildTower_20,Hero,HERO_DARK_ILLUSION,5,LEVEL_GUILD_TOWER_1053
TOURNAMEN_ENEMY_1114,1114,21,,14,GuildTower_11,Hero,HERO_GOBLIN_LEADER,5,LEVEL_GUILD_TOWER_1054
TOURNAMEN_ENEMY_1115,1115,21,,15,GuildTower_18,Hero,HERO_KOBOLD_LEADER,6,LEVEL_GUILD_TOWER_1055
TOURNAMEN_ENEMY_1116,1116,21,,16,GuildTower_15,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_1056
TOURNAMEN_ENEMY_1117,1117,21,,17,GuildTower_1,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1057
TOURNAMEN_ENEMY_1118,1118,21,,18,GuildTower_24,Hero,HERO_DARK_ILLUSION,6,LEVEL_GUILD_TOWER_1058
TOURNAMEN_ENEMY_1119,1119,21,,19,GuildTower_10,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_1059
TOURNAMEN_ENEMY_1120,1120,21,,20,GuildTower_21,Hero,HERO_HIGH_ORC,6,LEVEL_GUILD_TOWER_1060
TOURNAMEN_ENEMY_1121,1121,21,,21,GuildTower_3,Hero,HERO_DARK_SNAKE_LORD,6,LEVEL_GUILD_TOWER_1061
TOURNAMEN_ENEMY_1122,1122,21,,22,GuildTower_3,Hero,HERO_DEVILING,6,LEVEL_GUILD_TOWER_1062
TOURNAMEN_ENEMY_1123,1123,21,,23,GuildTower_17,Hero,HERO_DARK_SNAKE_LORD,7,LEVEL_GUILD_TOWER_1063
TOURNAMEN_ENEMY_1124,1124,21,,24,GuildTower_12,Hero,HERO_DELETER,7,LEVEL_GUILD_TOWER_1064
TOURNAMEN_ENEMY_1125,1125,21,,25,GuildTower_16,Hero,HERO_ANGELING,7,LEVEL_GUILD_TOWER_1065
TOURNAMEN_ENEMY_1126,1126,21,,26,GuildTower_13,Hero,HERO_BAPHOMET,7,LEVEL_GUILD_TOWER_1066
TOURNAMEN_ENEMY_1127,1127,21,,27,GuildTower_21,Hero,HERO_LOLI_RURI,8,LEVEL_GUILD_TOWER_1067
TOURNAMEN_ENEMY_1128,1128,21,,28,GuildTower_2,Hero,HERO_G_RANDGRIS,8,LEVEL_GUILD_TOWER_1068
TOURNAMEN_ENEMY_1129,1129,21,,29,GuildTower_12,Hero,HERO_OSIRIS,8,LEVEL_GUILD_TOWER_1069
TOURNAMEN_ENEMY_1130,1130,21,,30,GuildTower_22,Hero,HERO_LEIB_OLMAI,8,LEVEL_GUILD_TOWER_1070
TOURNAMEN_ENEMY_1131,1131,21,,31,GuildTower_11,Hero,HERO_PHREEONI,9,LEVEL_GUILD_TOWER_1071
TOURNAMEN_ENEMY_1132,1132,21,,32,GuildTower_23,Hero,HERO_DARK_LORD,9,LEVEL_GUILD_TOWER_1072
TOURNAMEN_ENEMY_1133,1133,21,,33,GuildTower_2,Hero,HERO_G_KATRINN,9,LEVEL_GUILD_TOWER_1073
TOURNAMEN_ENEMY_1134,1134,21,,34,GuildTower_3,Hero,HERO_DOPPELGANGER,9,LEVEL_GUILD_TOWER_1074
TOURNAMEN_ENEMY_1135,1135,21,,35,GuildTower_19,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1075
TOURNAMEN_ENEMY_1136,1136,21,,36,GuildTower_1,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1076
TOURNAMEN_ENEMY_1137,1137,21,,37,GuildTower_18,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1077
TOURNAMEN_ENEMY_1138,1138,21,,38,GuildTower_22,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1078
TOURNAMEN_ENEMY_1139,1139,21,,39,GuildTower_10,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_1079
TOURNAMEN_ENEMY_1140,1140,21,,40,GuildTower_21,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1080
TOURNAMEN_ENEMY_1141,1141,21,,41,GuildTower_20,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1081
TOURNAMEN_ENEMY_1142,1142,21,,42,GuildTower_15,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_1082
TOURNAMEN_ENEMY_1143,1143,21,,43,GuildTower_17,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1083
TOURNAMEN_ENEMY_1144,1144,21,,44,GuildTower_8,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1084
TOURNAMEN_ENEMY_1145,1145,21,,45,GuildTower_20,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1085
TOURNAMEN_ENEMY_1146,1146,21,,46,GuildTower_2,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1086
TOURNAMEN_ENEMY_1147,1147,21,,47,GuildTower_11,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1087
TOURNAMEN_ENEMY_1148,1148,21,,48,GuildTower_24,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1088
TOURNAMEN_ENEMY_1149,1149,21,,49,GuildTower_7,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1089
TOURNAMEN_ENEMY_1150,1150,21,,50,GuildTower_23,Hero,HERO_VESPER,10,LEVEL_GUILD_TOWER_1090
TOURNAMEN_ENEMY_1151,1151,21,,51,GuildTower_62,Hero,HERO_VESPER,10,LEVEL_GUILD_TOWER_1091
TOURNAMEN_ENEMY_1152,1152,21,,52,GuildTower_64,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1092
TOURNAMEN_ENEMY_1153,1153,21,,53,GuildTower_66,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_1093
TOURNAMEN_ENEMY_1154,1154,21,,54,GuildTower_71,Hero,HERO_TURTLE_GENERAL,10,LEVEL_GUILD_TOWER_1094
TOURNAMEN_ENEMY_1155,1155,21,,55,GuildTower_77,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1095
TOURNAMEN_ENEMY_1156,1156,22,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_BON_GUN,2,LEVEL_GUILD_TOWER_1096
TOURNAMEN_ENEMY_1157,1157,22,,2,GuildTower_3,Hero,HERO_MUMMY,2,LEVEL_GUILD_TOWER_1097
TOURNAMEN_ENEMY_1158,1158,22,,3,GuildTower_6,Hero,HERO_RAYDRIC,3,LEVEL_GUILD_TOWER_1098
TOURNAMEN_ENEMY_1159,1159,22,,4,GuildTower_12,Hero,HERO_GOBLIN_1,3,LEVEL_GUILD_TOWER_1099
TOURNAMEN_ENEMY_1160,1160,22,,5,GuildTower_17,Hero,HERO_TYRRHENIA,3,LEVEL_GUILD_TOWER_1100
TOURNAMEN_ENEMY_1161,1161,22,,6,GuildTower_1,Hero,HERO_DALEME,3,LEVEL_GUILD_TOWER_1101
TOURNAMEN_ENEMY_1162,1162,22,,7,GuildTower_14,Hero,HERO_TYRRHENIA,4,LEVEL_GUILD_TOWER_1102
TOURNAMEN_ENEMY_1163,1163,22,,8,GuildTower_2,Hero,HERO_DALEME,4,LEVEL_GUILD_TOWER_1103
TOURNAMEN_ENEMY_1164,1164,22,,9,GuildTower_11,Hero,HERO_MUMMY,4,LEVEL_GUILD_TOWER_1104
TOURNAMEN_ENEMY_1165,1165,22,,10,GuildTower_1,Hero,HERO_KOBOLD_LEADER,4,LEVEL_GUILD_TOWER_1105
TOURNAMEN_ENEMY_1166,1166,22,,11,GuildTower_6,Hero,HERO_KOBOLD_ARCHER,5,LEVEL_GUILD_TOWER_1106
TOURNAMEN_ENEMY_1167,1167,22,,12,GuildTower_3,Hero,HERO_RAYDRIC,5,LEVEL_GUILD_TOWER_1107
TOURNAMEN_ENEMY_1168,1168,22,,13,GuildTower_13,Hero,HERO_VAGABOND_WOLF,5,LEVEL_GUILD_TOWER_1108
TOURNAMEN_ENEMY_1169,1169,22,,14,GuildTower_4,Hero,HERO_MASTERING,5,LEVEL_GUILD_TOWER_1109
TOURNAMEN_ENEMY_1170,1170,22,,15,GuildTower_1,Hero,HERO_DARK_ILLUSION,6,LEVEL_GUILD_TOWER_1110
TOURNAMEN_ENEMY_1171,1171,22,,16,GuildTower_18,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1111
TOURNAMEN_ENEMY_1172,1172,22,,17,GuildTower_24,Hero,HERO_PETIT,6,LEVEL_GUILD_TOWER_1112
TOURNAMEN_ENEMY_1173,1173,22,,18,GuildTower_7,Hero,HERO_DEVILING,6,LEVEL_GUILD_TOWER_1113
TOURNAMEN_ENEMY_1174,1174,22,,19,GuildTower_14,Hero,HERO_GIORGILI,6,LEVEL_GUILD_TOWER_1114
TOURNAMEN_ENEMY_1175,1175,22,,20,GuildTower_21,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_1115
TOURNAMEN_ENEMY_1176,1176,22,,21,GuildTower_15,Hero,HERO_GOLDEN_BUG,6,LEVEL_GUILD_TOWER_1116
TOURNAMEN_ENEMY_1177,1177,22,,22,GuildTower_4,Hero,HERO_NIGHTMARE_TERROR,6,LEVEL_GUILD_TOWER_1117
TOURNAMEN_ENEMY_1178,1178,22,,23,GuildTower_2,Hero,HERO_ANGELING,7,LEVEL_GUILD_TOWER_1118
TOURNAMEN_ENEMY_1179,1179,22,,24,GuildTower_18,Hero,HERO_GOLDEN_BUG,7,LEVEL_GUILD_TOWER_1119
TOURNAMEN_ENEMY_1180,1180,22,,25,GuildTower_20,Hero,HERO_MINI_DEMON,7,LEVEL_GUILD_TOWER_1120
TOURNAMEN_ENEMY_1181,1181,22,,26,GuildTower_14,Hero,HERO_DEVILING,7,LEVEL_GUILD_TOWER_1121
TOURNAMEN_ENEMY_1182,1182,22,,27,GuildTower_3,Hero,HERO_ALICE,8,LEVEL_GUILD_TOWER_1122
TOURNAMEN_ENEMY_1183,1183,22,,28,GuildTower_12,Hero,HERO_DEVILING,8,LEVEL_GUILD_TOWER_1123
TOURNAMEN_ENEMY_1184,1184,22,,29,GuildTower_15,Hero,HERO_TURTLE_GENERAL,8,LEVEL_GUILD_TOWER_1124
TOURNAMEN_ENEMY_1185,1185,22,,30,GuildTower_24,Hero,HERO_ALICE,8,LEVEL_GUILD_TOWER_1125
TOURNAMEN_ENEMY_1186,1186,22,,31,GuildTower_5,Hero,HERO_MISTRESS,9,LEVEL_GUILD_TOWER_1126
TOURNAMEN_ENEMY_1187,1187,22,,32,GuildTower_21,Hero,HERO_TAO_GUNKA,9,LEVEL_GUILD_TOWER_1127
TOURNAMEN_ENEMY_1188,1188,22,,33,GuildTower_22,Hero,HERO_DARK_LORD,9,LEVEL_GUILD_TOWER_1128
TOURNAMEN_ENEMY_1189,1189,22,,34,GuildTower_15,Hero,HERO_PHREEONI,9,LEVEL_GUILD_TOWER_1129
TOURNAMEN_ENEMY_1190,1190,22,,35,GuildTower_19,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1130
TOURNAMEN_ENEMY_1191,1191,22,,36,GuildTower_4,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1131
TOURNAMEN_ENEMY_1192,1192,22,,37,GuildTower_16,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1132
TOURNAMEN_ENEMY_1193,1193,22,,38,GuildTower_2,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1133
TOURNAMEN_ENEMY_1194,1194,22,,39,GuildTower_7,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1134
TOURNAMEN_ENEMY_1195,1195,22,,40,GuildTower_23,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1135
TOURNAMEN_ENEMY_1196,1196,22,,41,GuildTower_15,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1136
TOURNAMEN_ENEMY_1197,1197,22,,42,GuildTower_14,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_1137
TOURNAMEN_ENEMY_1198,1198,22,,43,GuildTower_3,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_1138
TOURNAMEN_ENEMY_1199,1199,22,,44,GuildTower_13,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_1139
TOURNAMEN_ENEMY_1200,1200,22,,45,GuildTower_17,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1140
TOURNAMEN_ENEMY_1201,1201,22,,46,GuildTower_7,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1141
TOURNAMEN_ENEMY_1202,1202,22,,47,GuildTower_18,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1142
TOURNAMEN_ENEMY_1203,1203,22,,48,GuildTower_12,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1143
TOURNAMEN_ENEMY_1204,1204,22,,49,GuildTower_19,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1144
TOURNAMEN_ENEMY_1205,1205,22,,50,GuildTower_24,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1145
TOURNAMEN_ENEMY_1206,1206,22,,51,GuildTower_63,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1146
TOURNAMEN_ENEMY_1207,1207,22,,52,GuildTower_65,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1147
TOURNAMEN_ENEMY_1208,1208,22,,53,GuildTower_67,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1148
TOURNAMEN_ENEMY_1209,1209,22,,54,GuildTower_72,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_1149
