_ID,_VALUE,#EventComment:string[],EventName:loc,BigEventMask:bool,EventOpen:bool,EventSpriteMiddle:string,EventSpriteAfter:string,EventSpriteFront:string,EventTriggerType:string,EventType:string,EventTextLoc:loc,EventChoiceLoc:loc[],EventChoiceSuccessRate:int[],EventChoiceEffectPreviewLoc:loc[],EventChoiceFeedbackLoc:loc[],EventChoiceChaAnimation:string[],EventSuccessDropTextLoc:loc[],EventFailDropTextLoc:loc[],EventSuccessLib:id[][],EventFailLib:id[][],EventEmoji:string,EventAnimType:string[],EventStandby:string,#EventPara1Des:string,EventPara1:int[],#EventPara2Des:string,EventPara2:int[],#EventPara3Des:string,EventPara3:int[],#EventPara4Des:string,EventPara4:int[],#EventPara5Des:string,EventPara5:int[],EventPara6:string,TargetEffect:id[]
,,猫头鹰博士问题47,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_126,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_48,4048,猫头鹰博士问题48,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_48,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_127,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题48,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_128,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题48,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_129,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_49,4049,猫头鹰博士问题49,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_49,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_130,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题49,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_131,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题49,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_132,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_50,4050,猫头鹰博士问题50,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_50,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_133,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题50,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_134,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题50,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_135,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_51,4051,猫头鹰博士问题51,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_51,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_136,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题51,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_137,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题51,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_138,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_52,4052,猫头鹰博士问题52,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_52,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_139,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题52,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_140,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_53,4053,猫头鹰博士问题53,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_53,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_141,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题53,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_142,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_54,4054,猫头鹰博士问题54,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_54,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_143,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题54,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_144,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题54,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_145,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_55,4055,猫头鹰博士问题55,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_55,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_146,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题55,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_147,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题55,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_148,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_56,4056,猫头鹰博士问题56,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_56,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_149,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题56,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_150,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题56,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_151,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_57,4057,猫头鹰博士问题57,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_57,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_152,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题57,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_153,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_58,4058,猫头鹰博士问题58,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_58,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_154,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题58,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_155,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题58,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_156,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_59,4059,猫头鹰博士问题59,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_59,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_157,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题59,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_158,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题59,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_159,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_60,4060,猫头鹰博士问题60,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_60,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_160,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题60,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_161,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题60,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_162,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_61,4061,猫头鹰博士问题61,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_61,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_163,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题61,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_164,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题61,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_165,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_62,4062,猫头鹰博士问题62,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_62,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_166,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题62,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_167,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题62,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_168,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_63,4063,猫头鹰博士问题63,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_63,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_169,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题63,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_170,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题63,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_171,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_64,4064,猫头鹰博士问题64,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_64,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_172,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题64,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_173,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题64,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_174,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_65,4065,猫头鹰博士问题65,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_65,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_175,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题65,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_176,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题65,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_177,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_66,4066,猫头鹰博士问题66,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_66,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_178,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
