_ID,_VALUE,#Name:string,NameKey:loc,Lv:int[],HideUIName:bool,DesKey:loc[],ShortDesKey:loc,DamageType:string,#Parameter1Name:string,Parameter1:obsint[],#Parameter2Name:string,Parameter2:obsint[],#Parameter3Name:string,Parameter3:obsint[],#Parameter4Name:string,Parameter4:obsint[],#Parameter5Name:string,Parameter5:obsint[],#Parameter6Name:string,Parameter6:obsint[],PhysicalFactor:decimal[],MagicFactor:decimal[],BaseDamage:int[],CriticalHit:int[],CriticalDamage:int[],AdjustFactor:int,TargetTeam:string,TriggerConfig:int[][],TriggerType:string,TriggerCount:int[],IconSprite:string,CoolTime:int[],AnimationType:int,AnimationName:string,Priority:int,AttributeType:string[][],AttributeNum:decimal[][],AttributeKind:string[][],BuffTarget:string[],SkillBuff:bool,PassiveKind:string,SpecialType:string[],UnlockCondition:loc
,,,,2,,LOC_SKILL_DES_TALENT_ARCHON_GUIDING,,,,20,,200,,30,,300,,,,,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_TALENT_ARCHON_GUIDING,,,,25,,250,,35,,350,,,,,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
PASSIVE_SUMMON_THE_MUMMY,93502,召唤木乃伊 ,LOC_SKILL_NAMECN_PASSIVE_SUMMON_THE_MUMMY,1,,LOC_SKILL_DES_PASSIVE_SUMMON_THE_MUMMY,LOC_SKILL_DES_PASSIVE_SUMMON_THE_MUMMY,Magical,木乃伊数量,1,继承属性百分比,30,存活时间（秒）,10,,,,,,,0,0,0,0,0,0,Friendly,8#15,Time,0,ICON_PASSIVE_SUMMONMUMMY,0,200,Attack2,,,,,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_PASSIVE_SUMMON_THE_MUMMY,,,,2,,40,,10,,,,,,,0,0,0,0,0,,,8#15,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_SUMMON_THE_MUMMY,,,,2,,50,,10,,,,,,,0,0,0,0,0,,,8#15,,0,,0,,,,,,,Hero,,,,
PASSIVE_SUICIDAL_BLAST,93503,自爆冲击 ,LOC_SKILL_NAMECN_PASSIVE_SUICIDAL_BLAST,1,,LOC_SKILL_DES_PASSIVE_SUICIDAL_BLAST,LOC_SKILL_DES_PASSIVE_SUICIDAL_BLAST,Magical,伤害生命千分比,30,最大伤害魔攻千分比,1200,双抗下降/千分比,60,持续时间/10,50,治疗魔物数量,2,治疗生命千分比,500,0,0,0,0,0,0,Friendly,0,,0,ICON_PASSIVE_SELFDESTRUCTSHOCK,0,,,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_PASSIVE_SUICIDAL_BLAST,,,,40,,1600,,70,,50,,2,,500,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_SUICIDAL_BLAST,,,,50,,2000,,80,,60,,2,,500,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
TALENT_CHARGE_HIT,93601,蓄气一击,LOC_SKILL_NAMECN_TALENT_CHARGE_HIT,1,,LOC_SKILL_DES_TALENT_CHARGE_HIT,LOC_SKILL_DES_TALENT_CHARGE_HIT,Physical,积攒蓄气层数,1,蓄气持续时间/10,9990,最多叠加层数,5,蓄气护盾的物理攻击千分比,600,护盾持续时间/10,40,,,0.4,0,300,0,0,0,Enemy,3,AttackNum,0,ICON_TALENT_CHARGE_HIT,0,200,Attack1,,,,,Hero,TRUE,Talent,"[7,150]",
,,,,2,,LOC_SKILL_DES_TALENT_CHARGE_HIT,,,,1,,9990,,5,,800,,50,,,0.5,0,2500,0,0,,,3,,0,,0,,,,,,,Hero,,,"[7,150]",
,,,,3,,LOC_SKILL_DES_TALENT_CHARGE_HIT,,,,1,,9990,,5,,1000,,60,,,0.65,0,5500,0,0,,,3,,0,,0,,,,,,,Hero,,,"[7,150]",
PASSIVE_CHAINCRUSHCOMBO,93602,气绝崩击,LOC_SKILL_NAMECN_PASSIVE_CHAINCRUSHCOMBO,1,,LOC_SKILL_DES_PASSIVE_CHAINCRUSHCOMBO,LOC_SKILL_DES_PASSIVE_CHAINCRUSHCOMBO,Physical,眩晕时间/10,10,每层蓄气延长眩晕时间/10,5,是否触发天赋,0,,,,,,,0.85,0,500,0,0,0,Enemy,150,AttackPer,0,ICON_PASSIVE_CHAINCRUSHCOMBO,10,100,Attack2,,,,,Hero,TRUE,Passive,"[10,360]",LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_PASSIVE_CHAINCRUSHCOMBO,,,,10,,5,,0,,,,,,,1,0,4500,0,0,,,150,,0,,10,,,,,,,Hero,,,"[10,360]",
,,,,3,,LOC_SKILL_DES_PASSIVE_CHAINCRUSHCOMBO_LV3,,,,15,,5,,1,,,,,,,1.25,0,9500,0,0,,,150,,0,,10,,,,,,,Hero,,,"[10,360]",
PASSIVE_SPIRITUALCADENCE,93603,运气调息,LOC_SKILL_NAMECN_PASSIVE_SPIRITUALCADENCE,1,,LOC_SKILL_DES_PASSIVE_SPIRITUALCADENCE,LOC_SKILL_DES_PASSIVE_SPIRITUALCADENCE,Physical,减少控制时间所需蓄气的层数,1,每层蓄气减控千分比,100,增加物攻所需蓄气的层数,3,每层蓄气增加物攻千分比,30,增加物穿所需蓄气的层数,5,每层蓄气增加物穿,60,0,0,0,0,0,0,Friendly,0,,0,ICON_PASSIVE_SPIRITUALCADENCE,0,,,,,,,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_PASSIVE_SPIRITUALCADENCE,,,,1,,150,,3,,40,,5,,80,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_SPIRITUALCADENCE,,,,1,,200,,3,,50,,5,,100,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
TALENT_COUNTER_INSTINCT,93701,霸王魂,LOC_SKILL_NAMECN_TALENT_COUNTER_INSTINCT,1,,LOC_SKILL_DES_TALENT_COUNTER_INSTINCT,LOC_SKILL_DES_TALENT_COUNTER_INSTINCT,Physical,黑阵营魔物物理攻击提高千分比,40,黑阵营魔物攻击速度提升千分比,40,,,,,,,,,0,0,0,0,0,0,Friendly,0,Time,1,ICON_TALENT_COUNTER_INSTINCT,0,,,,HP,0.05,Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_TALENT_COUNTER_INSTINCT,,,,60,,60,,,,,,,,,0,0,0,0,0,,,0,,1,,0,,,,HP,0.07,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_TALENT_COUNTER_INSTINCT,,,,80,,80,,,,,,,,,0,0,0,0,0,,,0,,1,,0,,,,HP,0.1,Percentage,Hero,,,,
PASSIVE_EMERGENCY_ESCAPE,93702,紧急逃脱,LOC_SKILL_NAMECN_PASSIVE_EMERGENCY_ESCAPE,1,,LOC_SKILL_DES_PASSIVE_EMERGENCY_ESCAPE,LOC_SKILL_DES_PASSIVE_EMERGENCY_ESCAPE,Physical,恢复X%物理攻击生命值千分比,300,受到伤害减少千分比,600,无效参数,300,持续时间/10,20,攻击魔物数,2,,,0.25,0,500,0,0,0,Enemy,80#2,MadeDamage,0,ICON_PASSIVE_EMERGENCYESCAE,8,200,Attack1,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_PASSIVE_EMERGENCY_ESCAPE,,,,400,,800,,400,,20,,2,,,0.35,0,5000,0,0,,,80#2,,0,,8,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_EMERGENCY_ESCAPE,,,,500,,1000,,500,,25,,2,,,0.5,0,8500,0,0,,,80#2,,0,,8,,,,,,,Hero,,,,
PASSIVE_FULL_THROTTLE,93703,全力以赴,LOC_SKILL_NAMECN_PASSIVE_FULL_THROTTLE,1,,LOC_SKILL_DES_PASSIVE_FULL_THROTTLE,LOC_SKILL_DES_PASSIVE_FULL_THROTTLE,Physical,物理攻击提高千分比,80,攻速提升千分比,80,紧急逃脱冷却时间缩减,300,持续时间/10,60,,,,,0,0,0,0,0,0,Friendly,8,AttackNum,0,ICON_PASSIVE_HERO_FULLTHROTTLE,10,200,Attack2,,,,,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_PASSIVE_FULL_THROTTLE,,,,100,,100,,400,,70,,,,,0,0,0,0,0,,,8,,0,,10,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_FULL_THROTTLE,,,,150,,150,,500,,80,,,,,0,0,0,0,0,,,8,,0,,10,,,,,,,Hero,,,,
TALENT_SKYBREAK_CLAWS,93801,破空利爪,LOC_SKILL_NAMECN_TALENT_SKYBREAK_CLAWS,1,,LOC_SKILL_DES_TALENT_SKYBREAK_CLAWS,LOC_SKILL_DES_TALENT_SKYBREAK_CLAWS,Magical,扣除自身生命千分比,50,敌人魔物数量,2,自身生命值下限千分比,150,攻击间隔次数,2,,,,,0,0.7,450,0,0,0,Enemy,,,0,ICON_TALENT_BREAKING_CLAWS,0,200,Attack1,,MagicalArmorIgnoreFactor,0.05,Percentage,Hero,TRUE,Talent,,
,,,,2,,LOC_SKILL_DES_TALENT_SKYBREAK_CLAWS,,,,45,,2,,150,,2,,,,,0,0.85,4500,0,0,,,,,0,,0,,,,MagicalArmorIgnoreFactor,0.07,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_TALENT_SKYBREAK_CLAWS,,,,40,,2,,150,,2,,,,,0,1,9500,0,0,,,,,0,,0,,,,MagicalArmorIgnoreFactor,0.1,Percentage,Hero,,,,
PASSIVE_DEATH_STICK,93802,恶灵突刺,LOC_SKILL_NAMECN_PASSIVE_DEATH_STICK,1,,LOC_SKILL_DES_PASSIVE_DEATH_STICK,LOC_SKILL_DES_PASSIVE_DEATH_STICK,Magical,敌人数量,2,印记时间/10,60,印记魔法伤害千分比,150,,,,,,,0,0.8,500,0,0,0,Enemy,6#12,Time,0,ICON_PASSIVE_EVILSPIKE,0,200,Attack2,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_PASSIVE_DEATH_STICK,,,,2,,70,,200,,,,,,,0,0.95,5500,0,0,,,6#12,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_DEATH_STICK,,,,2,,80,,250,,,,,,,0,1.15,11500,0,0,,,6#12,,0,,0,,,,,,,Hero,,,,
PASSIVE_CURSING,93803,诅咒附加,LOC_SKILL_NAMECN_PASSIVE_CURSING,1,,LOC_SKILL_DES_PASSIVE_CURSING,LOC_SKILL_DES_PASSIVE_CURSING,Magical,造成伤害下降/千分比,150,攻速下降/千分比,150,持续时间/10,40,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_CURSEATTACH,0,,,,,,,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_PASSIVE_CURSING,,,,200,,200,,50,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_CURSING,,,,250,,250,,60,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,,,,Hero,,,,
TALENT_STRONG_FIELD,93901,强者领域,LOC_SKILL_NAMECN_TALENT_STRONG_FIELD,1,true,LOC_SKILL_DES_TALENT_STRONG_FIELD,LOC_SKILL_DES_TALENT_STRONG_FIELD,Magical,敌方单位受控制时间延长/1000,300,敌方单位受DEBUFF时间延长/1000,300,自身受控制时间减少/1000,300,自身受DEBUFF时间减少/1000,300,,,,,0,0,0,0,0,0,Enemy,0,Time,1,ICON_TALENT_POWER_FIELD,0,,,,,,,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_TALENT_STRONG_FIELD,,,,400,,400,,400,,400,,,,,0,0,0,0,0,,,0,,1,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_TALENT_STRONG_FIELD,,,,500,,500,,500,,500,,,,,0,0,0,0,0,,,0,,1,,0,,,,,,,Hero,,,,
PASSIVE_SWEEPING_FLAMES,93902,烈焰横扫,LOC_SKILL_NAMECN_PASSIVE_SWEEPING_FLAMES,1,,LOC_SKILL_DES_PASSIVE_SWEEPING_FLAMES,LOC_SKILL_DES_PASSIVE_SWEEPING_FLAMES,Magical,魔法防御下降千分比,150,持续时间/10,60,扇形伤害半径,8,扇形伤害弧度,120,,,,,0,0.9,650,0,0,0,Enemy,10#8,Time,0,ICON_PASSIVE_SWEEPINGFLAMES,0,200,Attack2,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_PASSIVE_SWEEPING_FLAMES,,,,170,,70,,8,,120,,,,,0,1.05,6500,0,0,,,10#8,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_SWEEPING_FLAMES,,,,200,,80,,8,,120,,,,,0,1.25,12500,0,0,,,10#8,,0,,0,,,,,,,Hero,,,,
PASSIVE_FORBIDDEN_DEMOLITION,93903,禁魔爆破,LOC_SKILL_NAMECN_PASSIVE_FORBIDDEN_DEMOLITION,1,,LOC_SKILL_DES_PASSIVE_FORBIDDEN_DEMOLITION,LOC_SKILL_DES_PASSIVE_FORBIDDEN_DEMOLITION,Magical,爆燃时间/10,60,灼烧伤害/1000,80,沉默时间/10,20,受到伤害提高/1000,150,攻击魔物数,2,灼烧间隔/10,10,0,0.55,450,0,0,0,Enemy,0,FriendSkillEnd,0,ICON_PASSIVE_FORBIDDENEXPLOSION,0,900,,,Magic,0.08,Percentage,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_PASSIVE_FORBIDDEN_DEMOLITION,,,,70,,100,,20,,150,,2,,10,0,0.65,4500,0,0,,,0,,0,,0,,,,Magic,0.1,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_FORBIDDEN_DEMOLITION,,,,80,,120,,20,,150,,2,,10,0,0.85,8500,0,0,,,0,,0,,0,,,,Magic,0.12,Percentage,Hero,,,,
TALENT_FESTIVE_MOOD,94001,节日氛围,LOC_SKILL_NAMECN_TALENT_FESTIVE_MOOD,1,true,LOC_SKILL_DES_TALENT_FESTIVE_MOOD,LOC_SKILL_DES_TALENT_FESTIVE_MOOD,Physical,回复损失血量千分比,10,,,,,,,,,,,0,0,0,0,0,0,Friendly,1#1,Time,0,ICON_TALENT_FESTIVAL_ATMOSPHERE,0,,,,Cure,0.15,Percentage,Group,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_TALENT_FESTIVE_MOOD,,,,15,,,,,,,,,,,0,0,0,0,0,,,1#1,,0,,0,,,,Cure,0.2,Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_TALENT_FESTIVE_MOOD,,,,20,,,,,,,,,,,0,0,0,0,0,,,1#1,,0,,0,,,,Cure,0.25,Percentage,Group,,,,
PASSIVE_CRISP_BISCUIT,94002,酥脆饼干,LOC_SKILL_NAMECN_PASSIVE_CRISP_BISCUIT,1,true,LOC_SKILL_DES_PASSIVE_CRISP_BISCUIT,LOC_SKILL_DES_PASSIVE_CRISP_BISCUIT,Physical,回复血量千分比,30,提升后回复血量千分比,60,提升需要的触发次数,2,当前血量伤害千分比,60,治疗半径,15,,,0,0,0,0,0,0,Friendly,5#5,Time,0,ICON_PASSIVE_CRISPYBISCUITS,0,,,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_PASSIVE_CRISP_BISCUIT,,,,40,,80,,2,,80,,15,,,0,0,0,0,0,,,5#5,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_CRISP_BISCUIT,,,,50,,100,,2,,100,,15,,,0,0,0,0,0,,,5#5,,0,,0,,,,,,,Hero,,,,
PASSIVE_SOFTY_CREAM,94003,松软奶油,LOC_SKILL_NAMECN_PASSIVE_SOFTY_CREAM,1,,LOC_SKILL_DES_PASSIVE_SOFTY_CREAM,LOC_SKILL_DES_PASSIVE_SOFTY_CREAM,Physical,生命值千分比伤害上限,160,伤害超出部分减少千分比,500,狂欢派对期间生命值千分比伤害上限,80,,,,,,,0,0,0,0,0,0,Friendly,,,0,ICON_PASSIVE_FLUFFYCREAM,0,,,,HP,0.1,Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_PASSIVE_SOFTY_CREAM,,,,140,,550,,70,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP,0.12,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_PASSIVE_SOFTY_CREAM,,,,120,,600,,60,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP,0.15,Percentage,Hero,,,,
TALENT_SOUL_FIRE,80101,灵魂火,LOC_SKILL_NAMECN_TALENT_SOUL_FIRE,1,,LOC_SKILL_DES_DETAIL_TALENT_SOUL_FIRE,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_TALENT_SOUL_FIRE,0,,,,Magic#AttackSpeed,0.05#0.04,Percentage#Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_SOUL_FIRE,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#AttackSpeed,0.075#0.06,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_SOUL_FIRE,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#AttackSpeed,0.12#0.09,Percentage#Percentage,Hero,,,,
PASSIVE_RAPID_RECOVERY,80102,急速恢复,LOC_SKILL_NAMECN_PASSIVE_RAPID_RECOVERY,1,,LOC_SKILL_DES_DETAIL_PASSIVE_RAPID_RECOVERY,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_RAPID_RECOVERY,0,,,,AttackSpeed#HP,0.04#0.03,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_RAPID_RECOVERY,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,AttackSpeed#HP,0.06#0.05,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_RAPID_RECOVERY,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,AttackSpeed#HP,0.08#0.07,Percentage#Percentage,Hero,,,,
PASSIVE_FIRE_BALL,80103,火焰弹,LOC_SKILL_NAMECN_PASSIVE_FIRE_BALL,1,,LOC_SKILL_DES_DETAIL_PASSIVE_FIRE_BALL_NEW_1,,Magical,对灼烧状态提升千分比,150,,,,,,,,,,,0,0.5,200,0,0,0,Enemy,3,AttackNum,0,ICON_PASSIVE_FIRE_BULLET,20,100,Skill,,Magic,0.03,Percentage#Percentage,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_FIRE_BALL_NEW_1,,,,200,,,,,,,,,,,0,0.6,1500,0,0,,,3,,0,,20,,,,Magic,0.04,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_FIRE_BALL_NEW_1,,,,250,,,,,,,,,,,0,0.7,3000,0,0,,,3,,0,,20,,,,Magic,0.05,Percentage#Percentage,Hero,,,,
,,,,4,,LOC_SKILL_DES_DETAIL_PASSIVE_FIRE_BALL_NEW_1,,,,250,,,,,,,,,,,0,0.7,3000,0,0,,,1,,0,,0,,,,Magic,0.05,Percentage#Percentage,Hero,,,,
TALENT_WEREWOLF_WILL,80201,狼人意志,LOC_SKILL_NAMECN_TALENT_WEREWOLF_WILL,1,,LOC_SKILL_DES_DETAIL_TALENT_WEREWOLF_WILL,,Physical,攻速增加/千分比,100,眩晕概率千分比,300,眩晕持续时间/10,20,状态持续时间/10,70,溅射伤害千分比,200,,,0,0,0,0,0,0,Enemy,400,HPPer,1,ICON_TALENT_WOLF_WILL,6,900,,,Damage,0.05,Percentage,Hero,FALSE,Talent,"[4,110,200]",
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_WEREWOLF_WILL,,,,150,,350,,20,,80,,250,,,0,0,0,0,0,,,500,,1,,6,,,,Damage,0.075,Percentage,Hero,,,"[4,110,250]",
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_WEREWOLF_WILL,,,,200,,400,,20,,90,,300,,,0,0,0,0,0,,,600,,1,,6,,,,Damage,0.12,Percentage,Hero,,,"[4,110,300]",
PASSIVE_MIDNIGHT_FURY,80202,午夜狂暴,LOC_SKILL_NAMECN_PASSIVE_MIDNIGHT_FURY,1,,LOC_SKILL_DES_DETAIL_PASSIVE_MIDNIGHT_FURY,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_MIDNIGHT_RAGE,0,,,,CriticalHit#HP,0.04#0.03,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_MIDNIGHT_FURY,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalHit#HP,0.06#0.05,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_MIDNIGHT_FURY,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalHit#HP,0.10#0.07,Percentage#Percentage,Hero,,,,
PASSIVE_NO_DOUBLE_EDGED_BLADE,80203,无双利刃,LOC_SKILL_NAMECN_PASSIVE_NO_DOUBLE_EDGED_BLADE,1,,LOC_SKILL_DES_DETAIL_PASSIVE_NO_DOUBLE_EDGED_BLADE,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_DOUBLE_EDGE,0,,,,CriticalDamage#AttackSpeed,0.12#0.03,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_NO_DOUBLE_EDGED_BLADE,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalDamage#AttackSpeed,0.15#0.04,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_NO_DOUBLE_EDGED_BLADE,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalDamage#AttackSpeed,0.20#0.05,Percentage#Percentage,Hero,,,,
TALENT_HEART_OF_BEAST,80301,野兽之心,LOC_SKILL_NAMECN_TALENT_HEART_OF_BEAST,1,,LOC_SKILL_DES_DETAIL_TALENT_HEART_OF_BEAST,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_TALENT_BEAST_HEART,0,,,,Armor#MagicDef#PhysicalHurt,0.05#0.05#-0.05,Percentage#Percentage#Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_HEART_OF_BEAST,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Armor#MagicDef#PhysicalHurt,0.075#0.075#-0.07,Percentage#Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_HEART_OF_BEAST,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Armor#MagicDef#PhysicalHurt,0.11#0.11#-0.09,Percentage#Percentage#Percentage,Hero,,,,
PASSIVE_ROAR,80302,咆哮,LOC_SKILL_NAMECN_PASSIVE_ROAR,1,,LOC_SKILL_DES_DETAIL_PASSIVE_ROAR,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_GROWL,0,,,,HP#MagicalHurt,0.04#-0.04,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_ROAR,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,HP#MagicalHurt,0.06#-0.06,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_ROAR,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,HP#MagicalHurt,0.10#-0.08,Percentage#Percentage,Hero,,,,
PASSIVE_BLOODY_BATTLE,80303,血战,LOC_SKILL_NAMECN_PASSIVE_BLOODY_BATTLE,1,,LOC_SKILL_DES_DETAIL_PASSIVE_BLOODY_BATTLE,,,双攻增加千分比,120,攻速增加千分比,50,持续时间/10,80,,,,,,,0,0,0,0,0,0,Enemy,0,Skill,0,ICON_PASSIVE_BLOODY_BATTLE,0,900,,,PhysicalHurt#MagicalHurt,-0.03#-0.03,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_BLOODY_BATTLE,,,,150,,60,,80,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,PhysicalHurt#MagicalHurt,-0.04#-0.04,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_BLOODY_BATTLE,,,,200,,80,,80,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,PhysicalHurt#MagicalHurt,-0.05#-0.05,Percentage#Percentage,Hero,,,,
TALENT_QUICK_AS_WIND,80401,迅速如风,LOC_SKILL_NAMECN_TALENT_QUICK_AS_WIND,1,,LOC_SKILL_DES_DETAIL_TALENT_QUICK_AS_WIND,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_TALENT_FAST_WINDY,0,,,,Magic#MagicDef,0.05#0.06,Percentage#Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_QUICK_AS_WIND,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#MagicDef,0.075#0.09,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_QUICK_AS_WIND,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#MagicDef,0.12#0.13,Percentage#Percentage,Hero,,,,
PASSIVE_THUNDER_STORM,80402,雷暴术,LOC_SKILL_NAMECN_PASSIVE_THUNDER_STORM,1,,LOC_SKILL_DES_DETAIL_PASSIVE_THUNDER_STORM_NEW_1,,Magical,技能半径 R,5,,,,,,,,,,,0,0.55,300,0,0,0,Enemy,200,AttackPer,0,ICON_PASSIVE_THUNDERSTORMS,10,100,Skill,,Magic,0.03,Percentage,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_THUNDER_STORM_NEW_1,,,,5,,,,,,,,,,,0,0.65,2000,0,0,,,200,,0,,10,,,,Magic,0.04,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_THUNDER_STORM_NEW_1,,,,5,,,,,,,,,,,0,0.8,4000,0,0,,,200,,0,,10,,,,Magic,0.05,Percentage,Hero,,,,
