_ID,_VALUE,NameKey:loc,#Name:string,DesKey:loc,#Des:string,Type:string,Type_Factor_1:int,Type_Factor_2:int,AccomplishCondition_Type:string,Condition_Factor_1:long,Condition_Factor_2:long,Condition_Factor_3:long,ConvertServerFactor:int,Reward1:id,RewardNum1:int,Reward2:id,RewardNum2:int,Reward3:id,RewardNum3:int,Rare:id,Sort:int,UDiceCategory:string,UdiceCategoryName:loc,HideInAchieve:string
ACHIEVE_QUEST_SPAR_LEVEL_3,400113,,,LOC_ACHIEVE_QUEST_DES_SPAR_LEVEL,镶嵌{0}个{1}级以上的宝石,Achieve,,,SparLevel,4,45,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9887,,LOC_ACHIEVE_QUEST_TITLE_SPAR_LEVEL,
ACHIEVE_QUEST_SPAR_LEVEL_4,400114,,,LOC_ACHIEVE_QUEST_DES_SPAR_LEVEL,镶嵌{0}个{1}级以上的宝石,Achieve,,,SparLevel,4,50,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,ITEM_COLLECTION_PAINTING_4,1,,9886,,LOC_ACHIEVE_QUEST_TITLE_SPAR_LEVEL,
ACHIEVE_QUEST_SPAR_LEVEL_5,400115,,,LOC_ACHIEVE_QUEST_DES_SPAR_LEVEL,镶嵌{0}个{1}级以上的宝石,Achieve,,,SparLevel,20,30,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9885,,LOC_ACHIEVE_QUEST_TITLE_SPAR_LEVEL,
ACHIEVE_QUEST_SPAR_LEVEL_6,400116,,,LOC_ACHIEVE_QUEST_DES_SPAR_LEVEL,镶嵌{0}个{1}级以上的宝石,Achieve,,,SparLevel,20,45,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9884,,LOC_ACHIEVE_QUEST_TITLE_SPAR_LEVEL,
ACHIEVE_QUEST_SPAR_STAR_1,400117,LOC_ACHIEVE_QUEST_TITLE_SPAR_STAR,宝石精炼,LOC_ACHIEVE_QUEST_DES_SPAR_STAR,镶嵌{0}个{1}星以上的宝石,Achieve,,,SparStar,4,3,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9883,,LOC_ACHIEVE_QUEST_TITLE_SPAR_STAR,
ACHIEVE_QUEST_SPAR_STAR_2,400118,,,LOC_ACHIEVE_QUEST_DES_SPAR_STAR,镶嵌{0}个{1}星以上的宝石,Achieve,,,SparStar,4,6,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9882,,LOC_ACHIEVE_QUEST_TITLE_SPAR_STAR,
ACHIEVE_QUEST_SPAR_STAR_3,400119,,,LOC_ACHIEVE_QUEST_DES_SPAR_STAR,镶嵌{0}个{1}星以上的宝石,Achieve,,,SparStar,4,9,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9881,,LOC_ACHIEVE_QUEST_TITLE_SPAR_STAR,
ACHIEVE_QUEST_SPAR_STAR_4,400120,,,LOC_ACHIEVE_QUEST_DES_SPAR_STAR,镶嵌{0}个{1}星以上的宝石,Achieve,,,SparStar,4,10,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9880,,LOC_ACHIEVE_QUEST_TITLE_SPAR_STAR,
ACHIEVE_QUEST_SPAR_STAR_5,400121,,,LOC_ACHIEVE_QUEST_DES_SPAR_STAR,镶嵌{0}个{1}星以上的宝石,Achieve,,,SparStar,20,6,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9879,,LOC_ACHIEVE_QUEST_TITLE_SPAR_STAR,
ACHIEVE_QUEST_SPAR_STAR_6,400122,,,LOC_ACHIEVE_QUEST_DES_SPAR_STAR,镶嵌{0}个{1}星以上的宝石,Achieve,,,SparStar,20,10,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9878,,LOC_ACHIEVE_QUEST_TITLE_SPAR_STAR,
ACHIEVE_QUEST_EQUIP_LEVEL_1,400123,LOC_ACHIEVE_QUEST_TITLE_EQUIP_LEVEL,装备锻造,LOC_ACHIEVE_QUEST_DES_EQUIP_LEVEL,装备{0}个{1}级以上的装备,Achieve,,,Equipment,4,15,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9877,,LOC_ACHIEVE_QUEST_TITLE_EQUIP_LEVEL,
ACHIEVE_QUEST_EQUIP_LEVEL_2,400124,,,LOC_ACHIEVE_QUEST_DES_EQUIP_LEVEL,装备{0}个{1}级以上的装备,Achieve,,,Equipment,4,20,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9876,,LOC_ACHIEVE_QUEST_TITLE_EQUIP_LEVEL,
ACHIEVE_QUEST_EQUIP_LEVEL_3,400125,,,LOC_ACHIEVE_QUEST_DES_EQUIP_LEVEL,装备{0}个{1}级以上的装备,Achieve,,,Equipment,4,22,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9875,,LOC_ACHIEVE_QUEST_TITLE_EQUIP_LEVEL,
ACHIEVE_QUEST_EQUIP_LEVEL_4,400126,,,LOC_ACHIEVE_QUEST_DES_EQUIP_LEVEL,装备{0}个{1}级以上的装备,Achieve,,,Equipment,4,24,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,ITEM_COLLECTION_PAINTING_5,1,,9874,,LOC_ACHIEVE_QUEST_TITLE_EQUIP_LEVEL,
ACHIEVE_QUEST_EQUIP_LEVEL_5,400127,,,LOC_ACHIEVE_QUEST_DES_EQUIP_LEVEL,装备{0}个{1}级以上的装备,Achieve,,,Equipment,20,15,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9873,,LOC_ACHIEVE_QUEST_TITLE_EQUIP_LEVEL,
ACHIEVE_QUEST_EQUIP_LEVEL_6,400128,,,LOC_ACHIEVE_QUEST_DES_EQUIP_LEVEL,装备{0}个{1}级以上的装备,Achieve,,,Equipment,20,22,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9872,,LOC_ACHIEVE_QUEST_TITLE_EQUIP_LEVEL,
ACHIEVE_QUEST_SCROLL_UNLOCK_1,400129,LOC_ACHIEVE_QUEST_TITLE_SCROLL_UNLOCK,解锁精华,LOC_ACHIEVE_QUEST_DES_SCROLL_UNLOCK,累计解锁{0}个精华,Achieve,,,ScrollStar,10,0,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9871,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_UNLOCK,
ACHIEVE_QUEST_SCROLL_UNLOCK_2,400130,,,LOC_ACHIEVE_QUEST_DES_SCROLL_UNLOCK,累计解锁{0}个精华,Achieve,,,ScrollStar,20,0,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9870,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_UNLOCK,
ACHIEVE_QUEST_SCROLL_UNLOCK_3,400131,,,LOC_ACHIEVE_QUEST_DES_SCROLL_UNLOCK,累计解锁{0}个精华,Achieve,,,ScrollStar,30,0,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9869,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_UNLOCK,
ACHIEVE_QUEST_SCROLL_STAR_1,400132,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,精华升星,LOC_ACHIEVE_QUEST_DES_SCROLL_STAR,拥有{0}个{1}星以上的精华,Achieve,,,ScrollStar,1,5,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9868,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,
ACHIEVE_QUEST_SCROLL_STAR_2,400133,,,LOC_ACHIEVE_QUEST_DES_SCROLL_STAR,拥有{0}个{1}星以上的精华,Achieve,,,ScrollStar,1,8,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9867,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,
ACHIEVE_QUEST_SCROLL_STAR_3,400134,,,LOC_ACHIEVE_QUEST_DES_SCROLL_STAR,拥有{0}个{1}星以上的精华,Achieve,,,ScrollStar,1,10,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9866,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,
ACHIEVE_QUEST_SCROLL_STAR_4,400135,,,LOC_ACHIEVE_QUEST_DES_SCROLL_STAR,拥有{0}个{1}星以上的精华,Achieve,,,ScrollStar,1,11,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,300,ITEM_COLLECTION_PAINTING_7,1,,9865,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,
ACHIEVE_QUEST_SCROLL_STAR_5,400136,,,LOC_ACHIEVE_QUEST_DES_SCROLL_STAR,拥有{0}个{1}星以上的精华,Achieve,,,ScrollStar,5,8,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9864,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,
ACHIEVE_QUEST_SCROLL_STAR_6,400137,,,LOC_ACHIEVE_QUEST_DES_SCROLL_STAR,拥有{0}个{1}星以上的精华,Achieve,,,ScrollStar,5,10,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,300,,,,9863,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,
ACHIEVE_QUEST_SCROLL_STAR_7,400138,,,LOC_ACHIEVE_QUEST_DES_SCROLL_STAR,拥有{0}个{1}星以上的精华,Achieve,,,ScrollStar,5,11,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,500,,,,9862,,LOC_ACHIEVE_QUEST_TITLE_SCROLL_STAR,
ACHIEVE_QUEST_ARTIFACT_UNLOCK_1,400139,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_UNLOCK,解锁神器,LOC_ACHIEVE_QUEST_DES_ARTIFACT_UNLOCK,解锁{0}个神器,Achieve,,,ArtifactStar,1,0,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9861,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_UNLOCK,
ACHIEVE_QUEST_ARTIFACT_UNLOCK_2,400140,,,LOC_ACHIEVE_QUEST_DES_ARTIFACT_UNLOCK,解锁{0}个神器,Achieve,,,ArtifactStar,3,0,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9860,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_UNLOCK,
ACHIEVE_QUEST_ARTIFACT_UNLOCK_3,400141,,,LOC_ACHIEVE_QUEST_DES_ARTIFACT_UNLOCK,解锁{0}个神器,Achieve,,,ArtifactStar,5,0,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9859,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_UNLOCK,
ACHIEVE_QUEST_ARTIFACT_LEVEL_1,400142,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_LEVEL,神器强化,LOC_ACHIEVE_QUEST_DES_ARTIFACT_LEVEL,拥有{0}个{1}级以上的神器,Achieve,,,ArtifactStar,1,5,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9858,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_LEVEL,
ACHIEVE_QUEST_ARTIFACT_LEVEL_2,400143,,,LOC_ACHIEVE_QUEST_DES_ARTIFACT_LEVEL,拥有{0}个{1}级以上的神器,Achieve,,,ArtifactStar,1,7,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9857,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_LEVEL,
ACHIEVE_QUEST_ARTIFACT_LEVEL_3,400144,,,LOC_ACHIEVE_QUEST_DES_ARTIFACT_LEVEL,拥有{0}个{1}级以上的神器,Achieve,,,ArtifactStar,1,10,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,ITEM_COLLECTION_PAINTING_6,1,,9856,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_LEVEL,
ACHIEVE_QUEST_ARTIFACT_LEVEL_4,400145,,,LOC_ACHIEVE_QUEST_DES_ARTIFACT_LEVEL,拥有{0}个{1}级以上的神器,Achieve,,,ArtifactStar,3,10,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9855,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_LEVEL,
ACHIEVE_QUEST_ARTIFACT_LEVEL_5,400146,,,LOC_ACHIEVE_QUEST_DES_ARTIFACT_LEVEL,拥有{0}个{1}级以上的神器,Achieve,,,ArtifactStar,5,10,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9854,,LOC_ACHIEVE_QUEST_TITLE_ARTIFACT_LEVEL,
ACHIEVE_QUEST_EXCLUSIVE_LEVEL_1,400147,LOC_ACHIEVE_QUEST_TITLE_EXCLUSIVE_LEVEL,专属强化,LOC_ACHIEVE_QUEST_DES_EXCLUSIVE_LEVEL,拥有{0}个{1}级以上的专属装备,Achieve,,,ExclusiveEquipment,1,10,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9853,,LOC_ACHIEVE_QUEST_TITLE_EXCLUSIVE_LEVEL,
ACHIEVE_QUEST_EXCLUSIVE_LEVEL_2,400148,,,LOC_ACHIEVE_QUEST_DES_EXCLUSIVE_LEVEL,拥有{0}个{1}级以上的专属装备,Achieve,,,ExclusiveEquipment,1,20,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9852,,LOC_ACHIEVE_QUEST_TITLE_EXCLUSIVE_LEVEL,
ACHIEVE_QUEST_EXCLUSIVE_LEVEL_3,400149,,,LOC_ACHIEVE_QUEST_DES_EXCLUSIVE_LEVEL,拥有{0}个{1}级以上的专属装备,Achieve,,,ExclusiveEquipment,1,30,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9851,,LOC_ACHIEVE_QUEST_TITLE_EXCLUSIVE_LEVEL,
ACHIEVE_QUEST_EXCLUSIVE_LEVEL_4,400150,,,LOC_ACHIEVE_QUEST_DES_EXCLUSIVE_LEVEL,拥有{0}个{1}级以上的专属装备,Achieve,,,ExclusiveEquipment,3,30,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9850,,LOC_ACHIEVE_QUEST_TITLE_EXCLUSIVE_LEVEL,
ACHIEVE_QUEST_EXCLUSIVE_LEVEL_5,400151,,,LOC_ACHIEVE_QUEST_DES_EXCLUSIVE_LEVEL,拥有{0}个{1}级以上的专属装备,Achieve,,,ExclusiveEquipment,5,30,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9849,,LOC_ACHIEVE_QUEST_TITLE_EXCLUSIVE_LEVEL,
ACHIEVE_QUEST_ARENA_WIN_1,400152,LOC_ACHIEVE_QUEST_TITLE_ARENA_WIN,竞技场,LOC_ACHIEVE_QUEST_DES_ARENA_WIN,在竞技场累计取胜{0}次,Achieve,,,ArenaWin,25,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9848,,LOC_ACHIEVE_QUEST_TITLE_ARENA_WIN,
ACHIEVE_QUEST_ARENA_WIN_2,400153,,,LOC_ACHIEVE_QUEST_DES_ARENA_WIN,在竞技场累计取胜{0}次,Achieve,,,ArenaWin,50,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9847,,LOC_ACHIEVE_QUEST_TITLE_ARENA_WIN,
ACHIEVE_QUEST_ARENA_WIN_3,400154,,,LOC_ACHIEVE_QUEST_DES_ARENA_WIN,在竞技场累计取胜{0}次,Achieve,,,ArenaWin,100,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9846,,LOC_ACHIEVE_QUEST_TITLE_ARENA_WIN,
ACHIEVE_QUEST_ARENA_WIN_4,400155,,,LOC_ACHIEVE_QUEST_DES_ARENA_WIN,在竞技场累计取胜{0}次,Achieve,,,ArenaWin,200,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,ITEM_COLLECTION_MUSIC_BGM_PRO_BATTLE,1,,9845,,LOC_ACHIEVE_QUEST_TITLE_ARENA_WIN,
ACHIEVE_QUEST_SUMMONER_WIN_1,400156,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_WIN,召唤师竞技,LOC_ACHIEVE_QUEST_DES_SUMMONER_WIN,在召唤师竞技累计取胜{0}次,Achieve,,,SpecialBattleWin,15,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9844,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_WIN,
ACHIEVE_QUEST_SUMMONER_WIN_2,400157,,,LOC_ACHIEVE_QUEST_DES_SUMMONER_WIN,在召唤师竞技累计取胜{0}次,Achieve,,,SpecialBattleWin,30,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9843,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_WIN,
ACHIEVE_QUEST_SUMMONER_WIN_3,400158,,,LOC_ACHIEVE_QUEST_DES_SUMMONER_WIN,在召唤师竞技累计取胜{0}次,Achieve,,,SpecialBattleWin,50,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9842,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_WIN,
ACHIEVE_QUEST_SUMMONER_WIN_4,400159,,,LOC_ACHIEVE_QUEST_DES_SUMMONER_WIN,在召唤师竞技累计取胜{0}次,Achieve,,,SpecialBattleWin,100,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,ITEM_COLLECTION_MUSIC_BGM_RO_BATTLE_SUMMONNER_DUEL,1,,9841,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_WIN,
ACHIEVE_QUEST_PEAK_ARENA_WIN_1,400160,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_WIN,巅峰竞技场,LOC_ACHIEVE_QUEST_DES_PEAK_ARENA_WIN,在巅峰竞技场常规赛累计取胜{0}次,Achieve,,,PeakArenaWin,7,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9840,,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_WIN,
ACHIEVE_QUEST_PEAK_ARENA_WIN_2,400161,,,LOC_ACHIEVE_QUEST_DES_PEAK_ARENA_WIN,在巅峰竞技场常规赛累计取胜{0}次,Achieve,,,PeakArenaWin,15,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9839,,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_WIN,
ACHIEVE_QUEST_PEAK_ARENA_WIN_3,400162,,,LOC_ACHIEVE_QUEST_DES_PEAK_ARENA_WIN,在巅峰竞技场常规赛累计取胜{0}次,Achieve,,,PeakArenaWin,30,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9838,,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_WIN,
ACHIEVE_QUEST_PEAK_ARENA_WIN_4,400163,,,LOC_ACHIEVE_QUEST_DES_PEAK_ARENA_WIN,在巅峰竞技场常规赛累计取胜{0}次,Achieve,,,PeakArenaWin,60,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9837,,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_WIN,
ACHIEVE_QUEST_ARENA_RANK_1,400164,LOC_ACHIEVE_QUEST_TITLE_ARENA_RANK,竞技场,LOC_ACHIEVE_QUEST_DES_ARENA_RANK,竞技场最高排名达到{0}以上,Achieve,,,ArenaRank,1,100,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9836,,LOC_ACHIEVE_QUEST_TITLE_ARENA_RANK,
ACHIEVE_QUEST_ARENA_RANK_2,400165,,,LOC_ACHIEVE_QUEST_DES_ARENA_RANK,竞技场最高排名达到{0}以上,Achieve,,,ArenaRank,1,50,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9835,,LOC_ACHIEVE_QUEST_TITLE_ARENA_RANK,
ACHIEVE_QUEST_ARENA_RANK_3,400166,,,LOC_ACHIEVE_QUEST_DES_ARENA_RANK,竞技场最高排名达到{0}以上,Achieve,,,ArenaRank,1,10,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9834,,LOC_ACHIEVE_QUEST_TITLE_ARENA_RANK,
ACHIEVE_QUEST_ARENA_RANK_4,400167,,,LOC_ACHIEVE_QUEST_DES_ARENA_RANK,竞技场最高排名达到{0}以上,Achieve,,,ArenaRank,1,1,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,ITEM_COLLECTION_PAINTING_8,1,,9833,,LOC_ACHIEVE_QUEST_TITLE_ARENA_RANK,
ACHIEVE_QUEST_SUMMONER_RANK_1,400168,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_RANK,召唤师竞技,LOC_ACHIEVE_QUEST_DES_SUMMONER_RANK_1,召唤师竞技最高段位达到钻石3,Achieve,,,SpecialBattleRank,1,14,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9832,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_RANK,
ACHIEVE_QUEST_SUMMONER_RANK_2,400169,,,LOC_ACHIEVE_QUEST_DES_SUMMONER_RANK_4,召唤师竞技最高段位达到钻石2,Achieve,,,SpecialBattleRank,1,15,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9831,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_RANK,
ACHIEVE_QUEST_SUMMONER_RANK_3,400170,,,LOC_ACHIEVE_QUEST_DES_SUMMONER_RANK_2,召唤师竞技最高段位达到钻石1,Achieve,,,SpecialBattleRank,1,16,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9830,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_RANK,
ACHIEVE_QUEST_SUMMONER_RANK_4,400171,,,LOC_ACHIEVE_QUEST_DES_SUMMONER_RANK_3,召唤师竞技最高段位达到特级大师,Achieve,,,SpecialBattleRank,1,17,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,ITEM_COLLECTION_PAINTING_13,1,,9829,,LOC_ACHIEVE_QUEST_TITLE_SUMMONER_RANK,
ACHIEVE_QUEST_PEAK_ARENA_RANK_1,400172,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_RANK,巅峰竞技场,LOC_ACHIEVE_QUEST_DES_PEAK_ARENA_RANK,巅峰竞技场决赛最高排名达到{0}以上,Achieve,,,PeakArenaPlayoffRank,1,128,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,300,ITEM_COLLECTION_MUSIC_BGM_HONOR,1,,9828,,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_RANK,
ACHIEVE_QUEST_PEAK_ARENA_RANK_2,400173,,,LOC_ACHIEVE_QUEST_DES_PEAK_ARENA_RANK,巅峰竞技场决赛最高排名达到{0}以上,Achieve,,,PeakArenaPlayoffRank,1,32,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9827,,LOC_ACHIEVE_QUEST_TITLE_PEAK_ARENA_RANK,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ONE_1,400174,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ONE,公会科技,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ONE,将任意科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnologyRandom,10,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9826,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ONE,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ONE_2,400175,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ONE,将任意科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnologyRandom,30,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9825,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ONE,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ONE_3,400176,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ONE,将任意科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnologyRandom,60,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9824,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ONE,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ONE_4,400177,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ONE,将任意科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnologyRandom,90,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9823,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ONE,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ONE_5,400178,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ONE,将任意科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnologyRandom,115,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9822,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ONE,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ALL_1,400179,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ALL,公会科技,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ALL,将所有科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnology,70,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9821,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ALL,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ALL_2,400180,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ALL,将所有科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnology,210,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9820,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ALL,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ALL_3,400181,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ALL,将所有科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnology,420,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,300,,,,9819,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ALL,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ALL_4,400182,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ALL,将所有科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnology,630,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9818,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ALL,
ACHIEVE_QUEST_GUILD_TECHNOLOGY_ALL_5,400183,,,LOC_ACHIEVE_QUEST_DES_GUILD_TECHNOLOGY_ALL,将所有科技的总等级提升至{0}级以上,Achieve,,,AlchemyTechnology,805,,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9817,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TECHNOLOGY_ALL,
