_ID,_VALUE,#GroupName:string,DropType:string,ItemID:id[],#ItemName:string[],ItemDropWeight:int[],ItemMinCount:int[],ItemMaxCount:int[],VipLimit:int[]
,,,,ITEM_SPAR_ORANGE_CRT_HP_4,暴击+生命,5,1,1,0
,,,,ITEM_SPAR_COLOR_4,棱彩,120,1,1,0
SPAR_NORMAL_DROP_1,8101,一键格子1（普通1）,Item,ITEM_SPAR_RED_ATK_1,三棱狂热晶石,8,1,1,0
,,,,ITEM_SPAR_RED_MGK_1,三棱风暴晶石,8,1,1,0
,,,,ITEM_SPAR_RED_CRT_1,三棱致命晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_1,三棱无畏晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_1,三棱壁垒晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_1,三棱不屈晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_1,三棱振奋晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_1,三棱破甲晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_1,三棱专注晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_1,三棱奋勇晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_1,三棱均衡晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_1,三棱戒律晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_1,三棱野性晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_1,三棱梦魇晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_1,三棱无双晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_1,三棱坚韧晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_1,三棱刚毅晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_1,三棱正义晶石,8,1,1,0
,,,,ITEM_SPAR_RED_ATK_2,四棱狂热晶石,6,1,1,0
,,,,ITEM_SPAR_RED_MGK_2,四棱风暴晶石,6,1,1,0
,,,,ITEM_SPAR_RED_CRT_2,四棱致命晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_2,四棱无畏晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_2,四棱壁垒晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_2,四棱不屈晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_2,四棱振奋晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_2,四棱破甲晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_2,四棱专注晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_2,四棱奋勇晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_2,四棱均衡晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_2,四棱戒律晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_2,四棱野性晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_2,四棱梦魇晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_2,四棱无双晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_2,四棱坚韧晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_2,四棱刚毅晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_2,四棱正义晶石,6,1,1,0
,,,,ITEM_SPAR_RED_ATK_3,五棱狂热晶石,2,1,1,0
,,,,ITEM_SPAR_RED_MGK_3,五棱风暴晶石,2,1,1,0
,,,,ITEM_SPAR_RED_CRT_3,五棱致命晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_3,五棱无畏晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_3,五棱壁垒晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_3,五棱不屈晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_3,五棱振奋晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_3,五棱破甲晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_3,五棱专注晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_3,五棱奋勇晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_3,五棱均衡晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_3,五棱戒律晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_3,五棱野性晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_3,五棱梦魇晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_3,五棱无双晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_3,五棱坚韧晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_3,五棱刚毅晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_3,五棱正义晶石,2,1,1,0
,,,,ITEM_SPAR_RED_ATK_4,棱狂热晶石,3,1,1,0
,,,,ITEM_SPAR_RED_MGK_4,棱风暴晶石,3,1,1,0
,,,,ITEM_SPAR_RED_CRT_4,棱致命晶石,3,1,1,0
SPAR_NORMAL_DROP_2,8102,一键格子2（普通1）,Item,ITEM_SPAR_RED_ATK_1,三棱狂热晶石,8,1,1,0
,,,,ITEM_SPAR_RED_MGK_1,三棱风暴晶石,8,1,1,0
,,,,ITEM_SPAR_RED_CRT_1,三棱致命晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_1,三棱无畏晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_1,三棱壁垒晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_1,三棱不屈晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_1,三棱振奋晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_1,三棱破甲晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_1,三棱专注晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_1,三棱奋勇晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_1,三棱均衡晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_1,三棱戒律晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_1,三棱野性晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_1,三棱梦魇晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_1,三棱无双晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_1,三棱坚韧晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_1,三棱刚毅晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_1,三棱正义晶石,8,1,1,0
,,,,ITEM_SPAR_RED_ATK_2,四棱狂热晶石,6,1,1,0
,,,,ITEM_SPAR_RED_MGK_2,四棱风暴晶石,6,1,1,0
,,,,ITEM_SPAR_RED_CRT_2,四棱致命晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_2,四棱无畏晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_2,四棱壁垒晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_2,四棱不屈晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_2,四棱振奋晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_2,四棱破甲晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_2,四棱专注晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_2,四棱奋勇晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_2,四棱均衡晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_2,四棱戒律晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_2,四棱野性晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_2,四棱梦魇晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_2,四棱无双晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_2,四棱坚韧晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_2,四棱刚毅晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_2,四棱正义晶石,6,1,1,0
,,,,ITEM_SPAR_RED_ATK_3,五棱狂热晶石,2,1,1,0
,,,,ITEM_SPAR_RED_MGK_3,五棱风暴晶石,2,1,1,0
,,,,ITEM_SPAR_RED_CRT_3,五棱致命晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_3,五棱无畏晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_3,五棱壁垒晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_3,五棱不屈晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_3,五棱振奋晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_3,五棱破甲晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_3,五棱专注晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_3,五棱奋勇晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_3,五棱均衡晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_3,五棱戒律晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_3,五棱野性晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_3,五棱梦魇晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_3,五棱无双晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_3,五棱坚韧晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_3,五棱刚毅晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_3,五棱正义晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_4,棱坚韧晶石,3,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_4,棱刚毅晶石,3,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_4,棱正义晶石,3,1,1,0
SPAR_NORMAL_DROP_3,8103,一键格子3（普通2）,Item,ITEM_SPAR_RED_ATK_1,三棱狂热晶石,8,1,1,0
,,,,ITEM_SPAR_RED_MGK_1,三棱风暴晶石,8,1,1,0
,,,,ITEM_SPAR_RED_CRT_1,三棱致命晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_1,三棱无畏晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_1,三棱壁垒晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_1,三棱不屈晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_1,三棱振奋晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_1,三棱破甲晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_1,三棱专注晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_1,三棱奋勇晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_1,三棱均衡晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_1,三棱戒律晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_1,三棱野性晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_1,三棱梦魇晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_1,三棱无双晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_1,三棱坚韧晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_1,三棱刚毅晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_1,三棱正义晶石,8,1,1,0
,,,,ITEM_SPAR_RED_ATK_2,四棱狂热晶石,6,1,1,0
,,,,ITEM_SPAR_RED_MGK_2,四棱风暴晶石,6,1,1,0
,,,,ITEM_SPAR_RED_CRT_2,四棱致命晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_2,四棱无畏晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_2,四棱壁垒晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_2,四棱不屈晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_2,四棱振奋晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_2,四棱破甲晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_2,四棱专注晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_2,四棱奋勇晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_2,四棱均衡晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_2,四棱戒律晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_2,四棱野性晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_2,四棱梦魇晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_2,四棱无双晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_2,四棱坚韧晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_2,四棱刚毅晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_2,四棱正义晶石,6,1,1,0
,,,,ITEM_SPAR_RED_ATK_3,五棱狂热晶石,2,1,1,0
,,,,ITEM_SPAR_RED_MGK_3,五棱风暴晶石,2,1,1,0
,,,,ITEM_SPAR_RED_CRT_3,五棱致命晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_3,五棱无畏晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_3,五棱壁垒晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_3,五棱不屈晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_3,五棱振奋晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_3,五棱破甲晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_3,五棱专注晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_3,五棱奋勇晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_3,五棱均衡晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_3,五棱戒律晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_3,五棱野性晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_3,五棱梦魇晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_3,五棱无双晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_3,五棱坚韧晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_3,五棱刚毅晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_3,五棱正义晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_4,棱无畏晶石,3,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_4,棱壁垒晶石,3,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_4,棱不屈晶石,3,1,1,0
SPAR_NORMAL_DROP_4,8104,一键格子4（普通2）,Item,ITEM_SPAR_RED_ATK_1,三棱狂热晶石,8,1,1,0
,,,,ITEM_SPAR_RED_MGK_1,三棱风暴晶石,8,1,1,0
,,,,ITEM_SPAR_RED_CRT_1,三棱致命晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_1,三棱无畏晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_1,三棱壁垒晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_1,三棱不屈晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_1,三棱振奋晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_1,三棱破甲晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_1,三棱专注晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_1,三棱奋勇晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_1,三棱均衡晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_1,三棱戒律晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_1,三棱野性晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_1,三棱梦魇晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_1,三棱无双晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_1,三棱坚韧晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_1,三棱刚毅晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_1,三棱正义晶石,8,1,1,0
,,,,ITEM_SPAR_RED_ATK_2,四棱狂热晶石,6,1,1,0
,,,,ITEM_SPAR_RED_MGK_2,四棱风暴晶石,6,1,1,0
,,,,ITEM_SPAR_RED_CRT_2,四棱致命晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_2,四棱无畏晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_2,四棱壁垒晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_2,四棱不屈晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_2,四棱振奋晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_2,四棱破甲晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_2,四棱专注晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_2,四棱奋勇晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_2,四棱均衡晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_2,四棱戒律晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_2,四棱野性晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_2,四棱梦魇晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_2,四棱无双晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_2,四棱坚韧晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_2,四棱刚毅晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_2,四棱正义晶石,6,1,1,0
,,,,ITEM_SPAR_RED_ATK_3,五棱狂热晶石,2,1,1,0
,,,,ITEM_SPAR_RED_MGK_3,五棱风暴晶石,2,1,1,0
,,,,ITEM_SPAR_RED_CRT_3,五棱致命晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_3,五棱无畏晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_3,五棱壁垒晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_3,五棱不屈晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_3,五棱振奋晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_3,五棱破甲晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_3,五棱专注晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_3,五棱奋勇晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_3,五棱均衡晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_3,五棱戒律晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_3,五棱野性晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_3,五棱梦魇晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_3,五棱无双晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_3,五棱坚韧晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_3,五棱刚毅晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_3,五棱正义晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_4,棱野性晶石,3,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_4,棱梦魇晶石,3,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_4,棱无双晶石,3,1,1,0
SPAR_NORMAL_DROP_5,8105,一键格子5（普通3）,Item,ITEM_SPAR_RED_ATK_1,三棱狂热晶石,8,1,1,0
,,,,ITEM_SPAR_RED_MGK_1,三棱风暴晶石,8,1,1,0
,,,,ITEM_SPAR_RED_CRT_1,三棱致命晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_1,三棱无畏晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_1,三棱壁垒晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_1,三棱不屈晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_1,三棱振奋晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_1,三棱破甲晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_1,三棱专注晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_1,三棱奋勇晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_1,三棱均衡晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_1,三棱戒律晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_1,三棱野性晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_1,三棱梦魇晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_1,三棱无双晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_1,三棱坚韧晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_1,三棱刚毅晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_1,三棱正义晶石,8,1,1,0
,,,,ITEM_SPAR_RED_ATK_2,四棱狂热晶石,6,1,1,0
,,,,ITEM_SPAR_RED_MGK_2,四棱风暴晶石,6,1,1,0
,,,,ITEM_SPAR_RED_CRT_2,四棱致命晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_2,四棱无畏晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_2,四棱壁垒晶石,6,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_2,四棱不屈晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_2,四棱振奋晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_2,四棱破甲晶石,6,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_2,四棱专注晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_2,四棱奋勇晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_2,四棱均衡晶石,6,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_2,四棱戒律晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_2,四棱野性晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_2,四棱梦魇晶石,6,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_2,四棱无双晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_2,四棱坚韧晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_2,四棱刚毅晶石,6,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_2,四棱正义晶石,6,1,1,0
,,,,ITEM_SPAR_RED_ATK_3,五棱狂热晶石,2,1,1,0
,,,,ITEM_SPAR_RED_MGK_3,五棱风暴晶石,2,1,1,0
,,,,ITEM_SPAR_RED_CRT_3,五棱致命晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_3,五棱无畏晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_3,五棱壁垒晶石,2,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_3,五棱不屈晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_3,五棱振奋晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_3,五棱破甲晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_3,五棱专注晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_3,五棱奋勇晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_3,五棱均衡晶石,2,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_3,五棱戒律晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_3,五棱野性晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_3,五棱梦魇晶石,2,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_3,五棱无双晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_3,五棱坚韧晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_MGK_ARM_3,五棱刚毅晶石,2,1,1,0
,,,,ITEM_SPAR_ORANGE_CRT_HP_3,五棱正义晶石,2,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_4,棱振奋晶石,3,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_4,棱破甲晶石,3,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_4,棱专注晶石,3,1,1,0
SPAR_NORMAL_DROP_6,8106,一键格子6（普通3）,Item,ITEM_SPAR_RED_ATK_1,三棱狂热晶石,8,1,1,0
,,,,ITEM_SPAR_RED_MGK_1,三棱风暴晶石,8,1,1,0
,,,,ITEM_SPAR_RED_CRT_1,三棱致命晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_HP_1,三棱无畏晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_ARM_1,三棱壁垒晶石,8,1,1,0
,,,,ITEM_SPAR_YELLOW_SPR_1,三棱不屈晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_CRTH_1,三棱振奋晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_ARP_1,三棱破甲晶石,8,1,1,0
,,,,ITEM_SPAR_BLUE_MPEN_1,三棱专注晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_HP_CRTH_1,三棱奋勇晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_ARM_MPEN_1,三棱均衡晶石,8,1,1,0
,,,,ITEM_SPAR_GREEN_SPR_ARP_1,三棱戒律晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_ATK_ARP_1,三棱野性晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_MGK_MPEN_1,三棱梦魇晶石,8,1,1,0
,,,,ITEM_SPAR_PURPLE_CRT_CRTH_1,三棱无双晶石,8,1,1,0
,,,,ITEM_SPAR_ORANGE_ATK_SPR_1,三棱坚韧晶石,8,1,1,0
