_ID,_VALUE,LastLevel:int,NameKey:loc,#Name:string,DesKey:loc,EnemyComatEff:int,OpenOurSquare:bool,OurSquare:int,OpenEnemySquare:bool,EnemySquare:int,MapLevelGrade:int,MapLevelPower:int,Recommend:int,AiSkillPointAddRate:decimal,PlayerSkillPointAddRate:decimal,AiStartSkillPoint:int,PlayerStartSkillPoint:int,BGM:id,IsSignificantBattle:bool,LevelType:string,NumOfTime:int,OutputHeroExp:int,OutputHeroGold:int,OutputBattleSoul:int,OutputTeamExp:int,AutoBattleDrop:int[][],FirstReward:id,FirstRewardNumber:int,OutputItem1:id,OutputItem1Num:int,OutputItem1Percentage:decimal,OutputItem2:id,OutputItem2Num:int,OutputItem2Percentage:decimal,OutputItem3:id,OutputItem3Num:int,OutputItem3Percentage:decimal,OutputItem4:id,OutputItem4Num:int,OutputItem4Percentage:decimal,OutputItem5:id,OutputItem5Num:int,OutputItem5Percentage:decimal,MapFileName:string,PlayerFileName:string,BattleScene:string,StartBattleCutscene:id,EnterBattleCutscene:id,RecommendedLevel:int,LevelReward:id,LevelRewardNum:int,IsBossLevel:bool,IsEndPoint:bool,JammingRule:string,OnHookScene:string,OnHookBGM:id
LEVEL_5301,5301,5210,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5301,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5302,5302,5301,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5302,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5303,5303,5302,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5303,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5304,5304,5303,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5304,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5305,5305,5304,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5305,,Battle_011,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5306,5306,5305,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5306,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5307,5307,5306,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5307,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5308,5308,5307,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5308,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5309,5309,5308,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5309,,Battle_011,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5310,5310,5309,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5310,,Battle_011,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_5,BGM_RO_BATTLE_HUGEL
LEVEL_5401,5401,5310,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5401,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5402,5402,5401,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5402,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5403,5403,5402,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5403,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5404,5404,5403,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5404,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5405,5405,5404,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5405,,Battle_005,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5406,5406,5405,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5406,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5407,5407,5406,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5407,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5408,5408,5407,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5408,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5409,5409,5408,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5409,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5410,5410,5409,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5410,,Battle_005,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5501,5501,5410,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5501,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5502,5502,5501,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5502,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5503,5503,5502,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5503,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5504,5504,5503,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5504,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5505,5505,5504,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5505,,battle_001,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5506,5506,5505,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5506,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5507,5507,5506,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5507,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5508,5508,5507,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5508,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5509,5509,5508,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5509,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5510,5510,5509,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5510,,battle_001,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5601,5601,5510,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5601,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5602,5602,5601,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5602,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5603,5603,5602,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5603,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5604,5604,5603,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5604,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5605,5605,5604,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5605,,Battle_004,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5606,5606,5605,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5606,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5607,5607,5606,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5607,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5608,5608,5607,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5608,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5609,5609,5608,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5609,,Battle_004,,,,,,FALSE,FALSE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5610,5610,5609,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5610,,Battle_004,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_4,BGM_RO_BATTLE_HUGEL
LEVEL_5701,5701,5610,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5701,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5702,5702,5701,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5702,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5703,5703,5702,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5703,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5704,5704,5703,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5704,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5705,5705,5704,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5705,,Battle_005,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5706,5706,5705,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5706,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5707,5707,5706,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5707,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5708,5708,5707,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5708,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5709,5709,5708,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5709,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5710,5710,5709,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5710,,Battle_005,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_5801,5801,5710,,毁葛,,1023862,TRUE,100,TRUE,100,35,0,1137625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,224,103,55,700004#100000|710020#600,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,5710,,Battle_005,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_1,BGM_RO_BATTLE_HUGEL
LEVEL_EVENT_ATTACKON_GOLD_LV1_1,20001,,,金币大作战简单难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Gold_Lv1_1,,battle_009,,,,,,,,,,
LEVEL_EVENT_ATTACKON_GOLD_LV2_1,20002,,,金币大作战普通难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Gold_Lv2_1,,battle_009,,,,,,,,,,
LEVEL_EVENT_ATTACKON_GOLD_LV3_1,20003,,,金币大作战困难难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Gold_Lv3_1,,battle_009,,,,,,,,,,
LEVEL_EVENT_ATTACKON_GOLD_LV4_1,20004,,,金币大作战精英难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Gold_Lv4_1,,battle_009,,,,,,,,,,
LEVEL_EVENT_ATTACKON_GOLD_LV5_1,20005,,,金币大作战大师难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Gold_Lv5_1,,battle_009,,,,,,,,,,
LEVEL_EVENT_ATTACKON_GOLD_LV6_1,20006,,,金币大作战噩梦难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Gold_Lv6_1,,battle_009,,,,,,,,,,
LEVEL_EVENT_ATTACKON_GOLD_LV7_1,20007,,,金币大作战地狱难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Gold_Lv7_1,,battle_009,,,,,,,,,,
LEVEL_EVENT_ATTACKON_SOUL_LV1_1,20008,,,战魂试炼简单难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Soul_Lv1_1,,Battle_011_Night,,,,,,,,,,
LEVEL_EVENT_ATTACKON_SOUL_LV2_1,20009,,,战魂试炼普通难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Soul_Lv2_1,,Battle_011_Night,,,,,,,,,,
LEVEL_EVENT_ATTACKON_SOUL_LV3_1,20010,,,战魂试炼困难难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Soul_Lv3_1,,Battle_011_Night,,,,,,,,,,
LEVEL_EVENT_ATTACKON_SOUL_LV4_1,20011,,,战魂试炼精英难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Soul_Lv4_1,,Battle_011_Night,,,,,,,,,,
LEVEL_EVENT_ATTACKON_SOUL_LV5_1,20012,,,战魂试炼大师难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Soul_Lv5_1,,Battle_011_Night,,,,,,,,,,
LEVEL_EVENT_ATTACKON_SOUL_LV6_1,20013,,,战魂试炼噩梦难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Soul_Lv6_1,,Battle_011_Night,,,,,,,,,,
LEVEL_EVENT_ATTACKON_SOUL_LV7_1,20014,,,战魂试炼地狱难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Soul_Lv7_1,,Battle_011_Night,,,,,,,,,,
LEVEL_EVENT_ATTACKON_FRUIT_LV1_1,20015,,,原石宝库简单难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Hill_Lv1_1,,Battle_011,,,,,,,,,,
LEVEL_EVENT_ATTACKON_FRUIT_LV2_1,20016,,,原石宝库普通难度,,,,,,,,,,1,1,2,2,BGM_BATTLE,,troops,,,,,,,,,,,,,,,,,,,,,,,,Event_Attackon_Hill_Lv2_1,,Battle_011,,,,,,,,,,
