_ID,_VALUE,#EffectComment:string,EffectNameLoc:loc[],EffectDesLoc:loc[],EffectDetailDesLoc:loc[],EffectIcon:string[],EffectRarity:string[],TargetTeam:string[],TargetTeamNum:int[],TargetUnitType:string[],TargetUnitNum:int[],EffectType:string[],EffectRoundType:string[],EffectRoundNumber:int[],FxPlayType:string[],Camp:string[],TriggerRound:int[],EffectBattle:bool[],EffectMVP:bool[],BuffType:string[],EffectAttackAnimation:string[],Delay:int[],FxPath:string[],FxDuration:int[],SFX:id[],#EffectPara1Name:string,EffectPara1:int[],#EffectPara2Name:string[],EffectPara2:int[],#EffectPara3Name:string,EffectPara3:int[],#EffectPara4Name:string,EffectPara4:int[],#EffectPara5Name:string,EffectPara5:int[],UPItem:id[],UPItemNumber:int[],ParaStr:string[]
DUNGEON_EFFECT_UNDERSTAND_SAGE_4,51012,同时提升玩家魔法攻击5%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_4,LOC_NONE,,Normal,Player,1,,,BUFF,Battle,1,,None,1,TRUE,FALSE,IncreaseMagicalAttackRule,,0,,,,,50,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_SAGE_ADDEFFECT_1,51013,同时提升玩家物理伤害提升5%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_ADDEFFECT_1,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,,None,999,TRUE,FALSE,DoEffectAddEffect,,0,,,,理伤害提升5%ADD,51009,概率,1000,,,,,描述,50,None,0,
DUNGEON_EFFECT_UNDERSTAND_SAGE_ADDEFFECT_2,51014,同时提升玩家魔法伤害提升5%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_ADDEFFECT_2,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,,None,999,TRUE,FALSE,DoEffectAddEffect,,0,,,,魔法伤害提升5%ADD,51010,概率,1000,,,,,描述,50,None,0,
DUNGEON_EFFECT_UNDERSTAND_SAGE_ADDEFFECT_3,51015,同时提升玩家物理攻击5%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_ADDEFFECT_3,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,,None,999,TRUE,FALSE,DoEffectAddEffect,,0,,,,物理攻击5%ADD,51011,概率,1000,,,,,描述,50,None,0,
DUNGEON_EFFECT_UNDERSTAND_SAGE_ADDEFFECT_4,51016,同时提升玩家魔法攻击5%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_ADDEFFECT_4,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,,None,999,TRUE,FALSE,DoEffectAddEffect,,0,,,,魔法攻击5%ADD,51012,概率,1000,,,,,描述,50,None,0,
DUNGEON_EFFECT_UNDERSTAND_PRIEST_1,51017,治疗魔物数量+1,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_PRIEST_1,LOC_NONE,,Normal,Player,1,Random,1,BUFF,None,-1,,None,1,FALSE,FALSE,TargetNumber,,0,,,,增加释放队伍目标,1,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_PRIEST_2,51018,同时恢复所有随从5%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_PRIEST_2,LOC_NONE,,Normal,Player,1,Random,999,BUFF,Grid,0,,None,1,FALSE,FALSE,HPPet,,0,,,,全部恢复5%随从血量,50,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_PRIEST_3,51019,同时复活X个随机魔物已死亡的随从,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_PRIEST_3,LOC_NONE,,Normal,Player,1,PetDead,2,BUFF,Grid,0,,None,1,FALSE,FALSE,ResurrectionPet,,0,,,,复活血量,1000,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_PRIEST_4,51020,有概率随机复活一个死亡的魔物,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_PRIEST_4,LOC_NONE,,Normal,Player,1,Dead,1,BUFF,Grid,0,,None,1,FALSE,FALSE,ResurrectionHero,,0,,,,复活血量,50,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_DAMAGE_ADDEFFECT_1,51021,造成伤害时附加BUFF流血ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_DAMAGE_ADDEFFECT_1,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,,None,999,FALSE,FALSE,DamageAddEffect,,0,,,,流血ADD,51006,概率,1000,,,描述2,30,描述1,30,None,0,
DUNGEON_EFFECT_UNDERSTAND_CURE_ADDEFFECT_1,51022,受到治疗时附加BUFF同时恢复所有随从5%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_CURE_ADDEFFECT_1,LOC_NONE,,Normal,Player,1,Random,999,BUFF,Grid,-1,,None,999,FALSE,FALSE,CureAddEffect,,0,,,,群回随从ADD,51018,概率,1000,,,,,描述,50,None,0,
DUNGEON_EFFECT_UNDERSTAND_CURE_ADDEFFECT_2,51023,受到治疗时附加BUFF同时复活X个随机魔物已死亡的随从,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_CURE_ADDEFFECT_2,LOC_NONE,,Normal,Player,1,Random,1,BUFF,Grid,-1,,None,999,FALSE,FALSE,CureAddEffect,,0,,,,复活随从ADD,51019,概率,1000,,,,,描述,20,None,0,
DUNGEON_EFFECT_UNDERSTAND_CURE_ADDEFFECT_3,51024,受到治疗时附加BUFF有概率随机复活一个死亡的魔物,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_CURE_ADDEFFECT_3,LOC_NONE,,Normal,Player,1,Random,1,BUFF,Grid,-1,,None,999,FALSE,FALSE,CureAddEffect,,0,,,,复活魔物ADD,51020,概率,1000,,,,,描述,500,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_1,51025,每击杀X个敌人苏醒后攻击速度提升1%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_1,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,10,,None,1,TRUE,FALSE,IncreaseAttackSpeedRule,,0,,,,攻击速度提升,10,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_2,51026,每翻开X个地块苏醒后魔法攻击提升1%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_2,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,10,,None,1,TRUE,FALSE,IncreaseMagicalAttackRule,,0,,,,魔法攻击提升,10,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_3,51027,每激活X个事件苏醒后物理防御提升1%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_3,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,10,,None,1,TRUE,FALSE,IncreasePhysicalArmorRule,,0,,,,物理防御提升,10,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_4,51028,每使用X个道具苏醒后魔法防御提升1%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_4,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,10,,None,1,TRUE,FALSE,IncreaseMagicalArmorRule,,0,,,,魔法防御提升,10,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_1_ADD,51029,每击杀X个敌人苏醒后物理攻击提升1%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_1_ADD,LOC_NONE,,Normal,Self,1,,,BUFF,EnemyDead,-1,,None,1,FALSE,FALSE,AddCacheEffect,,0,,,,ADD,51025,概率,1000,,,,,描述,10,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_2_ADD,51030,每翻开X个地块苏醒后魔法攻击提升1%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_2_ADD,LOC_NONE,,Normal,Self,1,,,BUFF,Grid,-1,,None,1,FALSE,FALSE,AddCacheEffect,,0,,,,ADD,51026,概率,1000,,,,,描述,10,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_3_ADD,51031,每激活X个事件苏醒后物理防御提升1%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_3_ADD,LOC_NONE,,Normal,Self,1,,,BUFF,Event,-1,,None,1,FALSE,FALSE,AddCacheEffect,,0,,,,ADD,51027,概率,1000,,,,,描述,10,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_4_ADD,51032,每使用X个道具苏醒后魔法防御提升1%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_4_ADD,LOC_NONE,,Normal,Self,1,,,BUFF,Item,-1,,None,1,FALSE,FALSE,AddCacheEffect,,0,,,,ADD,51028,概率,1000,,,,,描述,10,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_GET,51033,获取所有存储的BUFF,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_WAKEUP_GET,LOC_NONE,,Normal,Self,1,,,BUFF,Grid,0,,None,1,FALSE,FALSE,GetCacheEffect,Dungeon_Monster_Cast,0,,,,,,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_1,51034,随机攻击任意1个单位,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_1,LOC_NONE,,Normal,ExceptSelf,1,Random,999,BUFF,Grid,0,TeamChangeHPStart,None,1,FALSE,FALSE,HPAll,,500,Ice/FX_Dungeon_Ice_IceCone,5000,SFX_3055_OCEAN_DUNGEON_LCECONE,伤害,-60,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_2,51035,对自己X方向释放冰线攻击对路径上的所有单位造成伤害,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_2,LOC_NONE,,Normal,All,1,Random,999,BUFF,Grid,0,DoEffect,None,1,FALSE,FALSE,DirectionHP,,1000,Ice/FX_Dungeon_Ice_Attack,5000,SFX_3056_OCEAN_DUNGEON_SNOWATTACK,方向,1,扣血类型,1,伤害,-60,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_3,51036,对自己+方向释放冰线攻击对路径上的所有单位造成伤害,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_3,LOC_NONE,,Normal,All,1,Random,999,BUFF,Grid,0,DoEffect,None,1,FALSE,FALSE,DirectionHP,,1000,Ice/FX_Dungeon_Ice_CrossAttack,5000,SFX_3056_OCEAN_DUNGEON_SNOWATTACK,方向,2,扣血类型,1,伤害,-60,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_ADD,51039,51034、35、36技能的ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_ADD,LOC_NONE,,Normal,Self,1,,,BUFF,Grid,-1,,None,2,FALSE,FALSE,SwitchAddEffect,Dungeon_Event_Attack,0,,,,ADDLIB,61031,描述,60,描述,60,描述,60,描述,10,None,0,
DUNGEON_EFFECT_THEME_GLACIER_SLEEP,51037,沉睡时在场的所有怪物理魔法伤害提升10%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_SLEEP,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalMagicalDamageRule,,500,Ice/FX_Dungeon_Ice_MonsterGain,800,SFX_DUNGEON_ITEM_UPG_DAGGER,物理魔法伤害提升,250,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_SLEEP_ADD,51038,沉睡时在场的所有怪物理魔法伤害提升10%ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_SLEEP_ADD,LOC_NONE,,Normal,EnemyAlly,99,,,BUFF,Grid,-1,,None,3,FALSE,FALSE,AddEffect,Dungeon_Event_Cast,0,,,,ADD,51037,概率,1000,,,,,描述,250,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_ABILITY_1,51040,随机攻击任意1个单位,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_1,LOC_NONE,,Normal,ExceptSelf,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,2,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Ice/FX_Dungeon_Ice_IceCone,5000,SFX_3055_OCEAN_DUNGEON_LCECONE,伤害,-100,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_ABILITY_2,51041,对自己X方向释放冰线攻击对路径上的所有单位造成伤害,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_2,LOC_NONE,,Normal,All,1,Random,999,BUFF,Grid,-1,DoEffect,None,2,FALSE,FALSE,DirectionHP,Dungeon_Monster_Attack,1000,Ice/FX_Dungeon_Ice_Attack,5000,SFX_3056_OCEAN_DUNGEON_SNOWATTACK,方向,1,扣血类型,1,伤害,-100,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_ABILITY_3,51042,对自己+方向释放冰线攻击对路径上的所有单位造成伤害,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_3,LOC_NONE,,Normal,All,1,Random,999,BUFF,Grid,-1,DoEffect,None,2,FALSE,FALSE,DirectionHP,Dungeon_Monster_Attack,1000,Ice/FX_Dungeon_Ice_CrossAttack,5000,SFX_3056_OCEAN_DUNGEON_SNOWATTACK,方向,2,扣血类型,1,伤害,-100,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ANGER_ABILITY_3_ADD,51043,51040、41、42技能的ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_GLACIER_ANGER_ADD_2,LOC_NONE,,Normal,Self,1,,,BUFF,Grid,-1,,None,2,FALSE,FALSE,SwitchAddEffect,Dungeon_Event_Attack,0,,,,ADDLIB,61033,描述,60,描述,60,描述,60,描述,10,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_5,51044,在场伙伴造成伤害增加,LOC_NONE,LOC_DUNGEON_DAMAGE_EFFECT_ABILITY_010,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,,None,1,TRUE,FALSE,IncreasePhysicalMagicalDamageRule,,0,,,,,2000,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_WAKEUP_5_ADD,51045,在场伙伴造成伤害增加ADD,LOC_NONE,LOC_DUNGEON_DAMAGE_EFFECT_ABILITY_ADD_010,LOC_NONE,,Normal,Ally,99,,,BUFF,SelfDead,-1,,None,1,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,0,,,,ADD,51044,概率,1000,,,,,描述,2000,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ABILITY_DESCRIDE_01,51046,冰川守护兽会召唤冰柱和冰刺来攻击敌人,LOC_NONE,LOC_BOSS_MYSTERY_GARM_DES_1,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ABILITY_DESCRIDE_02,51047,当多个敌人被冰冻时，冰川守护兽会释放冰爆，攻击所有被冰冻目标,LOC_NONE,LOC_BOSS_MYSTERY_GARM_DES_2,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_GLACIER_ABILITY_DESCRIDE_03,51048,受到一定伤害后，冰川守护兽变得更加愤怒，会召唤暴风雪驱使冰柱来攻击敌人；用火属性攻击它或许能使之停止愤怒,LOC_NONE,LOC_BOSS_MYSTERY_GARM_DES_3,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_1,52001,战斗中物理攻击提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_1,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalAttackRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_2,52002,战斗中魔法攻击提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_2,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseMagicalAttackRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_3,52003,战斗中物理防御提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_3,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalArmorRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_4,52004,战斗中魔法防御提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_4,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseMagicalArmorRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_5,52005,物理魔法伤害提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_5,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalMagicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,90,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_6,52006,受到的物理魔法伤害减少,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_6,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,90,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_7,52007,SP恢复加快,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_7,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseManaPointRecoverSpeed,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,120,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_8,52008,战斗中技能CD减少,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_8,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,DecreaseSkillCooldownRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,120,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_9,52009,战斗中技能伤害提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_9,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseSkillDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_FOLLOW_POSITIVE_UP_FOLLOW_10,52010,战斗中治疗效果提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_FOLLOW_10,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseCuringSkillEffectRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_MAGICFOREST_ABILITY_DESCRIDE_01,52014,治愈香蕉：投掷治愈香蕉，治愈并强化自身,LOC_NONE,LOC_BOSS_MAGICFOREST_GARM_DES_1,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_MAGICFOREST_ABILITY_DESCRIDE_02,52015,森林守护：召唤森林之力，守护自身,LOC_NONE,LOC_BOSS_MAGICFOREST_GARM_DES_2,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_MAGICFOREST_ABILITY_DESCRIDE_03,52016,凤梨爆弹：投掷凤梨，乘胜追击虚弱的敌人,LOC_NONE,LOC_BOSS_MAGICFOREST_GARM_DES_3,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_MAGICFOREST_ABILITY_DESCRIDE_04,52017,重锤椰子：投掷椰子，攻击并眩晕看起来威胁比较大的敌人,LOC_NONE,LOC_BOSS_MAGICFOREST_GARM_DES_4,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_MAGICFOREST_ABILITY_DESCRIDE_05,52018,终极香蕉：召唤终极香蕉，击溃幻灵守护者·嗒妮小姐的所有敌人,LOC_NONE,LOC_BOSS_MAGICFOREST_GARM_DES_5,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,0,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_POSITIVE_UP_1,53000,战斗中物理攻击提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_1,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalAttackRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,25,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_POSITIVE_UP_2,53001,战斗中魔法攻击提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_2,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseMagicalAttackRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,25,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_POSITIVE_UP_3,53002,战斗中物理防御提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_3,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalArmorRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,25,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_POSITIVE_UP_4,53003,战斗中魔法防御提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_4,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseMagicalArmorRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,25,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_POSITIVE_UP_5,53004,物理魔法伤害提升,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_5,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreasePhysicalMagicalDamageRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,15,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_POSITIVE_UP_6,53005,受到的物理魔法伤害减少,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_6,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,15,,,,,,,,,None,0,
DUNGEON_EFFECT_EVENT_MAGICFOREST_2_POSITIVE_UP_7,53006,SP恢复加快,LOC_NONE,LOC_DUNGEON_EFFECT_MAGICFOREST_2_POSITIVE_UP_7,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,-1,AddEffect,None,1,TRUE,FALSE,IncreaseManaPointRecoverSpeed,,0,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,20,,,,,,,,,None,0,
